configuration,question_id,recall,precision,redundancy,diversity,em,f1,selection_time_ms,generation_time_ms,retrieval_hit,selected_ranks,gold_ranks,plugin_timing_available,plugin_timing_ms
qore_as_control,nq_27,1.0,0.2,0.6411275353263264,0.3588724646736736,0.0,0.8,11.432881000018824,275.02077400004055,True,0;13;14;20;29,0,True,baseline:0.154014
qore_as_control,nq_28,0.35714285714285715,1.0,0.8423135163671047,0.15768648363289528,0.0,0.6666666666666666,11.361128000089593,193.18579000014324,True,14;31;32;35;40,0;1;3;11;14;15;18;25;28;31;32;35;40;45,True,baseline:0.155590
qore_as_control,nq_29,0.5,0.2,0.8546793899849771,0.14532061001502294,0.0,1.0,11.242713000001459,255.26979200003552,True,2;4;9;10;22,1;2,True,baseline:0.162915
qore_as_control,nq_30,0.5,0.8,0.7933957345585538,0.20660426544144617,1.0,1.0,11.268679000068005,274.66488100003517,True,0;1;25;27;33,0;1;3;6;10;25;27;29,True,baseline:0.148251
qore_as_control,nq_31,1.0,0.2,0.8118790882970668,0.1881209117029332,1.0,1.0,11.218657999961579,171.51812399993105,True,0;3;5;6;44,0,True,baseline:0.149951
qore_as_control,nq_32,,0.0,0.78840390451779,0.21159609548221003,0.0,0.5,11.443226999972467,172.20011700010218,False,3;5;15;19;32,,True,baseline:0.154525
qore_as_control,nq_33,0.0,0.0,0.6037403700293253,0.39625962997067465,0.0,0.8,11.253295999949842,213.2715120001194,True,5;28;31;39;47,0;6,True,baseline:0.163807
qore_as_control,nq_34,0.4,0.4,0.8244662323566813,0.17553376764331874,0.0,0.0,11.324218000027031,280.1746689999618,True,2;6;7;8;31,1;4;8;13;31,True,baseline:0.156989
qore_as_control,nq_35,1.0,0.6,0.900795916497173,0.09920408350282695,1.0,1.0,11.306694000040807,265.05132500005857,True,3;5;6;11;15,3;5;6,True,baseline:0.185248
qore_as_control,nq_36,0.0,0.0,0.7486184147000069,0.2513815852999931,0.0,0.0,11.268104999999196,197.83789000007346,True,3;17;20;27;31,5;7,True,baseline:0.175746
qore_as_control,nq_37,0.75,0.6,0.7393257980810525,0.2606742019189475,1.0,1.0,11.206298000161041,263.2870190000176,True,0;3;17;30;33,0;3;23;30,True,baseline:0.172845
qore_as_control,nq_38,0.2777777777777778,1.0,0.8587860043478145,0.1412139956521855,0.0,0.8,11.239678000038111,351.8224059998829,True,0;5;6;8;11,0;1;2;3;4;5;6;7;8;11;17;19;25;26;31;33;45;47,True,baseline:0.167426
qore_as_control,nq_39,0.05555555555555555,0.2,0.8500325287756467,0.14996747122435328,0.0,0.5,11.514554000086719,202.80034999996133,True,0;1;27;41;47,2;3;4;6;8;10;11;15;16;19;23;33;38;40;43;44;45;47,True,baseline:0.163453
qore_as_control,nq_40,,0.0,0.8863373361045189,0.11366266389548108,0.0,0.0,11.318285000015749,449.1519690000132,False,1;6;13;30;34,,True,baseline:0.183159
qore_as_control,nq_41,,0.0,0.8029609282684909,0.19703907173150914,0.0,0.0,11.370065999926737,383.66104400006407,False,8;12;17;31;42,,True,baseline:0.192816
qore_as_control,nq_42,0.75,0.6,0.8090624904723966,0.19093750952760336,1.0,1.0,11.67796400000043,192.56767100000616,True,0;13;14;17;21,0;14;21;29,True,baseline:0.169171
qore_as_control,nq_43,,0.0,0.6789006493212651,0.32109935067873485,0.0,0.0,11.373567999953593,234.68326700003672,False,8;26;34;35;36,,True,baseline:0.173861
qore_as_control,nq_44,0.0,0.0,0.8591387544363798,0.14086124556362023,0.0,0.0,11.262921999787068,193.11012599996502,True,0;5;25;41;44,47,True,baseline:0.166733
qore_as_control,nq_45,0.11904761904761904,1.0,0.8518551726209793,0.14814482737902068,0.0,0.5,11.416360999874087,215.9261230001448,True,6;11;35;40;49,0;1;2;3;4;5;6;7;8;10;11;13;14;15;16;17;19;20;23;24;25;26;27;28;29;30;31;32;33;35;36;37;39;40;41;43;44;45;46;47;48;49,True,baseline:0.164070
qore_as_control,nq_46,0.0,0.0,0.8462928316981531,0.15370716830184694,0.0,0.0,11.208252000187713,277.8184750000037,True,10;20;22;28;29,8;9;12,True,baseline:0.159520
qore_as_control,nq_47,0.25,0.4,0.8723644402056744,0.12763555979432561,0.0,0.5,11.247844000081386,255.79938999999285,True,2;16;19;29;36,2;6;9;22;36;38;40;43,True,baseline:0.155802
qore_as_control,nq_48,0.18181818181818182,0.4,0.7677023478348122,0.23229765216518783,0.0,0.0,11.330380999879708,253.76261700012037,True,1;2;3;25;34,0;1;2;4;6;7;9;16;18;41;47,True,baseline:0.162085
qore_as_control,nq_49,0.3333333333333333,0.2,0.7955556703109785,0.2044443296890215,0.0,0.5,11.274723000042286,215.77186300009998,True,1;6;35;41;45,10;21;45,True,baseline:0.152448
qore_as_control,nq_50,,0.0,0.7594973493197579,0.24050265068024212,0.0,0.28571428571428575,11.274512999989383,214.26810299999488,False,3;12;17;28;29,,True,baseline:0.160984
qore_as_control,nq_51,0.09523809523809523,0.4,0.8417895760075063,0.15821042399249374,1.0,1.0,11.344714999950156,171.9693830000324,True,31;34;42;43;49,2;3;4;5;6;15;17;19;20;21;22;25;26;28;29;37;38;40;42;43;45,True,baseline:0.159330
qore_as_control,nq_52,,0.0,0.6580139092928325,0.34198609070716746,0.0,0.0,11.20848899995508,172.51601400016625,False,11;23;26;34;39,,True,baseline:0.159403
qore_as_control,nq_53,0.17647058823529413,0.6,0.7091926641087198,0.29080733589128016,0.0,0.6666666666666666,11.262451999982659,232.64271600010034,True,16;17;41;43;44,0;3;4;7;9;11;13;14;22;28;34;37;41;43;44;45;46,True,baseline:0.158591
qore_as_control,nq_54,0.2,0.2,0.8342245564672475,0.16577544353275253,0.0,0.0,11.143783999841617,234.5949450000262,True,2;21;22;40;42,1;13;34;42;47,True,baseline:0.167407
qore_as_control,nq_55,0.3333333333333333,0.4,0.7929647419852625,0.20703525801473754,1.0,1.0,11.090693999904033,213.3147629999712,True,3;15;27;46;47,3;13;15;18;26;37,True,baseline:0.152872
qore_as_control,nq_56,,0.0,0.7388401911112723,0.2611598088887277,0.0,0.0,11.134520000041448,172.9977989998588,False,26;28;36;40;48,,True,baseline:0.163699
qore_as_control,nq_57,0.6666666666666666,0.8,0.8261734202623845,0.1738265797376155,1.0,1.0,11.224153000057413,185.50513100012722,True,0;1;2;4;6,0;1;2;4;5;38,True,baseline:0.153684
qore_as_control,nq_58,,0.0,0.6135741339489021,0.38642586605109785,0.0,0.0,11.283931999969354,254.39414400011628,False,0;1;19;34;45,,True,baseline:0.151860
qore_as_control,nq_59,,0.0,0.6484230710338081,0.35157692896619186,0.0,0.28571428571428575,11.2781579998682,234.94226200000412,False,4;21;32;33;35,,True,baseline:0.178056
qore_as_control,nq_60,0.36363636363636365,0.8,0.7980892725757036,0.2019107274242964,0.0,0.5,11.389276000045356,240.70953399996142,True,1;3;17;30;35,1;3;4;5;6;17;18;22;28;35;37,True,baseline:0.212796
qore_as_control,nq_61,0.5,0.8,0.7562575560518632,0.24374244394813682,0.0,0.6666666666666666,11.216401999945447,305.2764879998904,True,4;7;17;36;47,3;4;7;10;24;34;36;47,True,baseline:0.176681
qore_as_control,nq_62,0.75,0.6,0.8016470547823153,0.19835294521768465,0.0,0.4,11.22309800007315,196.2606140000389,True,6;11;14;19;20,2;11;19;20,True,baseline:0.154357
qore_as_control,nq_63,0.3333333333333333,0.2,0.8140309606655348,0.18596903933446518,0.0,0.6666666666666666,11.39640600013081,213.12519000002794,True,0;4;12;13;15,0;18;49,True,baseline:0.176239
qore_as_control,nq_64,0.2727272727272727,0.6,0.8371888670370181,0.16281113296298189,0.0,0.6666666666666666,11.292225000033795,191.92202299996097,True,0;12;25;36;47,0;1;3;4;7;9;10;12;29;32;36,True,baseline:0.182660
qore_as_control,nq_65,0.625,1.0,0.9032599662622462,0.09674003373775375,0.0,0.6666666666666666,11.170120999850042,191.5451810000377,True,0;3;6;9;37,0;3;4;5;6;7;9;37,True,baseline:0.171887
qore_as_control,nq_66,0.36363636363636365,0.8,0.7807348065027465,0.21926519349725349,1.0,1.0,11.241901999937909,275.3247499999816,True,9;13;16;20;26,0;3;9;11;13;16;24;26;31;34;38,True,baseline:0.171352
qore_as_control,nq_67,,0.0,0.7000849449073352,0.2999150550926648,1.0,1.0,11.34286600017731,193.9482410000437,False,1;6;7;9;31,,True,baseline:0.173298
qore_as_control,nq_68,0.0,0.0,0.8462476448964228,0.1537523551035772,0.0,0.5,11.346618000061426,195.68438700002844,True,0;2;16;33;47,4;11,True,baseline:0.156216
qore_as_control,nq_69,,0.0,0.6787632268143693,0.3212367731856307,0.0,0.0,11.467510999864317,257.53417000009904,False,3;8;9;23;34,,True,baseline:0.149964
qore_as_control,nq_70,0.0,0.0,0.7029385790640859,0.29706142093591414,0.0,0.0,11.350909999919168,193.22503300008975,True,2;40;42;43;45,7;24,True,baseline:0.182542
qore_as_control,nq_71,0.2222222222222222,0.4,0.8704958373298914,0.12950416267010856,0.0,0.6666666666666666,11.458042999947793,197.97858899983112,True,2;23;29;31;39,0;3;5;12;14;18;22;23;29,True,baseline:0.196975
qore_as_control,nq_72,0.375,0.6,0.7401268211497769,0.2598731788502231,0.0,0.5714285714285715,11.398217000078148,235.48906699988947,True,0;1;10;17;43,0;1;2;3;4;11;14;43,True,baseline:0.187253
qore_as_control,nq_73,1.0,0.6,0.7363225368997981,0.2636774631002019,1.0,1.0,11.434258000008413,173.73285000007854,True,0;1;4;12;43,0;1;4,True,baseline:0.172218
qore_as_control,nq_74,0.6666666666666666,0.4,0.8103143524869306,0.18968564751306938,0.0,0.5,11.61890699995638,256.4375489998838,True,4;9;11;40;47,9;40;41,True,baseline:0.162904
qore_as_control,nq_75,1.0,0.8,0.7895018737987641,0.21049812620123587,1.0,1.0,11.461084000075061,215.89347899998756,True,0;1;2;10;24,0;1;2;24,True,baseline:0.161802
qore_as_control,nq_76,1.0,0.8,0.8914460782209618,0.10855392177903822,0.0,0.6666666666666666,11.551817000054143,278.3922039998288,True,0;1;3;7;10,0;1;3;10,True,baseline:0.155319
qore_as_control,nq_77,,0.0,0.6263210278858169,0.3736789721141831,0.0,0.4,11.524484000119628,215.50185799992505,False,10;18;32;44;47,,True,baseline:0.156762
qore_as_control,nq_78,0.4,0.4,0.8174135103336926,0.18258648966630742,1.0,1.0,11.464251000006698,257.95215199991617,True,0;13;23;28;38,0;16;19;25;28,True,baseline:0.159354
qore_as_control,nq_79,0.5,0.4,0.8260598644210682,0.17394013557893184,0.0,0.6666666666666666,11.593695000101434,297.29865099989183,True,0;1;9;21;45,0;1;2;37,True,baseline:0.162078
qore_as_control,nq_80,0.5,0.8,0.8094359123819028,0.19056408761809718,1.0,1.0,11.437684999918929,237.28462899998704,True,3;4;8;13;31,0;2;3;4;7;8;13;14,True,baseline:0.156531
qore_as_control,nq_81,0.0967741935483871,0.6,0.8295594145236377,0.17044058547636232,1.0,1.0,11.27872600000046,153.70203399993443,True,5;8;14;32;47,0;1;2;3;4;5;7;8;9;10;11;12;13;15;18;23;25;26;27;28;29;31;33;35;36;37;39;41;43;45;47,True,baseline:0.158417
qore_as_control,nq_82,0.3333333333333333,0.2,0.7609242606668382,0.23907573933316184,0.0,0.5,11.423267000054693,175.11172100012118,True,3;12;18;27;44,3;5;35,True,baseline:0.162435
qore_as_control,nq_83,,0.0,0.7450482060652505,0.25495179393474954,0.0,0.0,11.317852000047424,214.18877199994313,False,6;25;40;41;46,,True,baseline:0.154599
qore_as_control,nq_84,0.0,0.0,0.7135132356946624,0.2864867643053376,0.0,0.28571428571428575,11.548870999831706,208.03247799995006,True,28;30;35;36;42,25,True,baseline:0.150093
qore_as_control,nq_85,0.2,0.2,0.8338389629969738,0.1661610370030262,0.0,0.0,11.504985999863493,215.0849009999547,True,4;7;18;35;37,1;3;8;37;39,True,baseline:0.168742
qore_as_control,nq_86,0.2857142857142857,0.4,0.6870064431662728,0.3129935568337272,0.0,0.6666666666666666,11.53019299999869,153.92265500008762,True,0;11;17;39;45,0;12;14;16;31;35;39,True,baseline:0.163453
qore_as_control,nq_87,0.6,0.6,0.7217692124377784,0.27823078756222164,1.0,1.0,11.400706000131322,259.91368199993303,True,0;1;4;37;49,0;1;4;12;30,True,baseline:0.162089
qore_as_control,nq_88,0.6666666666666666,0.4,0.9009832539235971,0.09901674607640287,0.0,0.3333333333333333,11.150169000075039,191.7015089998131,True,2;4;11;13;15,2;4;31,True,baseline:0.171887
qore_as_control,nq_89,0.0,0.0,0.8466505197747969,0.15334948022520312,0.0,0.0,11.196619999964241,151.42841399983809,True,6;20;27;30;35,14;22;23;25;40,True,baseline:0.166768
qore_as_control,nq_90,0.6666666666666666,0.4,0.6479646335455793,0.3520353664544207,0.0,0.6666666666666666,11.187757000016063,212.90722300000198,True,0;3;17;37;40,0;10;17,True,baseline:0.154908
qore_as_control,nq_91,,0.0,0.8367339007437036,0.16326609925629643,0.0,0.6666666666666666,11.229106999962823,255.40577700007816,False,0;5;7;9;42,,True,baseline:0.154239
qore_as_control,nq_92,,0.0,0.7839237658246304,0.21607623417536959,0.0,0.0,11.256489999823316,195.26008200000433,False,0;6;14;15;20,,True,baseline:0.169928
qore_as_control,nq_93,,0.0,0.6628492892941423,0.33715071070585767,0.0,0.3333333333333333,11.152306999974826,213.73631999995268,False,0;3;14;31;39,,True,baseline:0.159509
qore_as_control,nq_94,1.0,0.4,0.7324300789918518,0.26756992100814825,0.0,0.3333333333333333,11.191141999915999,275.3942140000163,True,0;2;19;22;42,0;2,True,baseline:0.165738
qore_as_control,nq_95,0.45454545454545453,1.0,0.9343623713911284,0.06563762860887157,0.0,0.0,11.41708699992705,192.48231000005944,True,0;3;4;8;26,0;3;4;8;23;26;29;35;38;43;49,True,baseline:0.146251
qore_as_control,nq_96,0.75,0.6,0.7630188293349178,0.23698117066508217,1.0,1.0,11.147757000117053,174.05215400003726,True,1;8;10;25;36,0;1;25;36,True,baseline:0.151000
qore_as_control,nq_97,0.3333333333333333,0.2,0.8266711425963689,0.17332885740363113,1.0,1.0,19.467504999965968,201.73343500005103,True,25;29;35;47;49,8;13;47,True,baseline:0.223526
qore_as_control,nq_98,0.16666666666666666,0.4,0.8701348965660696,0.12986510343393043,0.0,0.0,11.219474999961676,356.810674000144,True,0;2;33;47;48,0;1;7;10;11;18;24;25;26;28;36;48,True,baseline:0.171553
qore_as_control,nq_99,1.0,0.4,0.800688057073935,0.19931194292606502,0.0,0.4444444444444445,11.369602999820927,258.54269900014515,True,0;3;4;5;19,0;4,True,baseline:0.154522
qore_as_control,nq_100,0.42857142857142855,0.6,0.8360494764035818,0.16395052359641815,0.0,0.0,11.47697600003994,176.1852000001909,True,5;7;17;32;45,0;2;5;17;39;43;45,True,baseline:0.153190
qore_as_control,nq_101,0.2222222222222222,0.4,0.7539550120356822,0.24604498796431784,0.0,0.7499999999999999,11.41006600005312,248.74019300000327,True,1;2;10;20;32,1;2;13;23;24;26;31;40;45,True,baseline:0.157602
qore_as_control,nq_102,0.42857142857142855,0.6,0.7597615634251296,0.24023843657487043,1.0,1.0,11.19788700020763,171.1299770001915,True,2;6;24;26;44,0;2;6;16;17;26;29,True,baseline:0.160337
qore_as_control,nq_103,0.0,0.0,0.7577268664444702,0.24227313355552982,0.0,0.0,11.344925000003059,296.370152999998,True,4;5;19;24;27,10,True,baseline:0.157636
qore_as_control,nq_104,1.0,0.2,0.8686048803550268,0.1313951196449732,0.0,0.6666666666666665,11.212616999955571,253.06354300005296,True,1;20;21;29;40,1,True,baseline:0.157878
qore_as_control,nq_105,0.125,1.0,0.793148969370737,0.20685103062926302,0.0,0.6666666666666666,11.334394999948927,256.46736599992437,True,14;30;32;46;48,0;1;2;3;4;5;6;7;8;12;13;14;15;16;17;18;19;20;22;23;25;26;27;28;29;30;32;35;36;37;38;40;41;42;44;45;46;47;48;49,True,baseline:0.150231
qore_as_control,nq_106,,0.0,0.7688059856294476,0.23119401437055243,0.0,0.0,11.466967999922417,192.00178999994932,False,9;14;19;34;46,,True,baseline:0.151449
qore_as_control,nq_107,,0.0,0.8576747965199193,0.1423252034800807,0.0,0.0,11.433869000029517,276.29095799989045,False,0;1;2;5;8,,True,baseline:0.150401
qore_as_control,nq_108,0.25,0.6,0.8449188994420638,0.15508110055793622,1.0,1.0,11.218539000083183,171.6269700000339,True,2;3;36;47;48,2;3;5;6;12;14;24;29;36;40;42;43,True,baseline:0.158282
qore_as_control,nq_109,,0.0,0.7007157105963577,0.29928428940364227,0.0,0.0,11.34458300020924,193.31013999999413,False,8;32;39;46;47,,True,baseline:0.147705
qore_as_control,nq_110,,0.0,0.735735644299725,0.26426435570027496,0.0,0.4,11.298114000055648,233.2142620000468,False,4;9;17;34;46,,True,baseline:0.155008
qore_as_control,nq_111,,0.0,0.8901095037365003,0.10989049626349967,0.0,0.0,11.24520999997003,213.75386599993362,False,0;13;26;27;45,,True,baseline:0.164710
qore_as_control,nq_112,0.25,1.0,0.8449998608077905,0.15500013919220945,0.0,0.5,11.247206000007282,236.17804700006673,True,8;17;24;26;33,0;1;2;3;4;5;6;7;8;9;13;15;17;24;26;29;33;38;44;49,True,baseline:0.154251
qore_as_control,nq_113,0.5,0.4,0.7254196632761263,0.2745803367238737,0.0,0.4,11.353941999914241,277.738103000047,True,0;1;4;16;27,0;1;6;40,True,baseline:0.179933
qore_as_control,nq_114,1.0,0.2,0.8434680062672809,0.1565319937327191,0.0,0.28571428571428575,11.362952999888876,244.14735200002724,True,13;19;23;30;37,37,True,baseline:0.200318
qore_as_control,nq_115,0.5,0.2,0.7047744556625268,0.29522554433747317,1.0,1.0,11.265948000072967,219.67236499995124,True,0;23;25;28;33,0;7,True,baseline:0.181109
qore_as_control,nq_116,0.22727272727272727,1.0,0.9464443923215111,0.05355560767848888,0.0,0.6666666666666666,11.225022999951761,178.67346299999554,True,0;1;2;5;8,0;1;2;3;5;8;10;12;13;23;26;27;28;29;31;33;37;39;41;42;44;47,True,baseline:0.173860
qore_as_control,nq_117,0.0,0.0,0.842361266390849,0.15763873360915104,0.0,0.0,11.20294800011834,197.45349700019688,True,10;34;38;40;49,3;4,True,baseline:0.158874
qore_as_control,nq_118,,0.0,0.7283334528893339,0.27166654711066607,0.0,0.0,11.191276000090511,415.5289889999949,False,4;6;17;29;45,,True,baseline:0.160207
qore_as_control,nq_119,0.2,0.2,0.8427755450798046,0.15722445492019543,1.0,1.0,11.315717999877961,197.4193999999443,True,5;10;11;22;43,0;8;11;15;19,True,baseline:0.163277
qore_as_control,nq_120,0.5,0.4,0.7455943281907123,0.25440567180928775,1.0,1.0,11.23980100010158,176.48203499993542,True,0;4;11;16;21,0;2;4;5,True,baseline:0.163807
qore_as_control,nq_121,0.23076923076923078,0.6,0.7792417385228149,0.22075826147718514,0.0,0.5714285714285715,11.224879000110377,286.22179699982553,True,10;18;29;34;40,0;7;10;12;17;18;26;28;29;45;46;48;49,True,baseline:0.167723
qore_as_control,nq_122,,0.0,0.7727713726849235,0.22722862731507654,0.0,0.6666666666666666,11.23866500006443,221.8092630000683,False,4;12;15;43;48,,True,baseline:0.143962
qore_as_control,nq_123,0.16666666666666666,0.2,0.7669353862106378,0.23306461378936216,1.0,1.0,11.228716000005079,218.21799400004238,True,4;33;41;45;47,1;2;4;6;7;12,True,baseline:0.151630
qore_as_control,nq_124,1.0,0.2,0.6442077852313124,0.3557922147686876,1.0,1.0,11.45665499984716,202.45395100005226,True,3;4;34;42;47,4,True,baseline:0.149606
qore_as_control,nq_125,0.25,0.6,0.7352406580159325,0.2647593419840675,0.0,0.6666666666666666,11.351071000035517,179.95146500015835,True,0;1;4;26;36,0;1;2;4;5;6;7;8;10;21;40;47,True,baseline:0.159507
qore_as_control,nq_126,0.3333333333333333,0.2,0.6652558434274194,0.3347441565725806,1.0,1.0,11.846472000115682,156.95384499986176,True,4;7;13;34;42,0;1;4,True,baseline:0.151983
qore_as_control,nq_127,0.5,0.4,0.7377998458095565,0.2622001541904435,1.0,1.0,11.18433500005267,176.06280599989077,True,0;1;4;24;39,0;1;3;7,True,baseline:0.155585
qore_as_control,nq_128,0.375,0.6,0.8123191957317971,0.18768080426820288,1.0,1.0,11.15673100002823,154.84808899987001,True,0;4;10;24;35,0;4;9;15;28;33;35;44,True,baseline:0.165248
qore_as_control,nq_129,0.2222222222222222,0.4,0.7370344831346168,0.26296551686538316,0.0,0.0,11.136510999904203,177.0171940002001,True,10;25;28;29;33,0;1;5;6;9;10;33;37;48,True,baseline:0.144609
qore_as_control,nq_130,,0.0,0.7940226502470022,0.20597734975299775,1.0,1.0,11.370367000154147,215.52088799990088,False,4;12;13;14;26,,True,baseline:0.179178
qore_as_control,nq_131,0.14285714285714285,0.2,0.8652190216258504,0.1347809783741496,0.0,0.0,11.219686999993428,235.412530000076,True,4;5;11;34;41,0;4;15;20;23;43;46,True,baseline:0.173757
qore_as_control,nq_132,0.0,0.0,0.8171247351908736,0.18287526480912641,0.0,0.0,11.357374999988679,196.93404899999223,True,0;5;6;20;33,9;18;19;28,True,baseline:0.169876
qore_as_control,nq_133,0.2,0.2,0.8272279140830274,0.17277208591697257,0.0,0.4,11.194570000043313,194.25779900007,True,22;26;28;35;47,2;5;9;31;47,True,baseline:0.163045
qore_as_control,nq_134,0.5,0.4,0.773066629656953,0.22693337034304695,0.0,0.0,11.1836220000896,253.46410000020114,True,3;6;19;32;48,0;3;5;6,True,baseline:0.168378
qore_as_control,nq_135,0.0,0.0,0.6389181590582893,0.3610818409417107,0.0,0.0,11.14153499997883,193.72541000007004,True,4;27;32;43;47,0;20;28;38,True,baseline:0.147756
qore_as_control,nq_136,1.0,0.2,0.6164406131801936,0.3835593868198064,0.0,0.6666666666666666,11.21333100013544,364.04162000008,True,7;16;18;21;35,21,True,baseline:0.157988
qore_as_control,nq_137,0.5,0.2,0.7618146121140696,0.23818538788593036,0.0,0.2857142857142857,11.192046000132905,685.7839480001076,True,0;4;8;43;47,0;3,True,baseline:0.153225
qore_as_control,nq_138,,0.0,0.777208464312489,0.22279153568751098,0.0,0.0,11.225343999967663,297.5774619999356,False,5;18;25;26;37,,True,baseline:0.163551
qore_as_control,nq_139,,0.0,0.656647186732284,0.34335281326771605,0.0,0.0,11.132026999803202,152.46420399989802,False,0;3;4;6;31,,True,baseline:0.182280
