configuration,question_id,n_candidates,prefiltered,pool_size,K,lam,gamma_effective,selected_count,selected_ranks,gold_ranks,gold_in_pool,gold_selected,gold_pool_count,gold_selected_count,quality_sum_selected,quality_mean_selected,pair_count_selected,b_pair_sum_selected,w_pair_sum_selected,residual_pair_sum_selected,objective_without_constant,qubo_energy_recomputed,recorded_energy,recorded_terms_total,exact_optimal_under_w,best_objective_under_w,objective_regret,combination_count,a_pool_mean,a_pool_std,a_pool_min,a_pool_q10,a_pool_q50,a_pool_q90,a_pool_max,a_selected_mean,a_selected_std,a_selected_min,a_selected_q10,a_selected_q50,a_selected_q90,a_selected_max,b_pool_mean,b_pool_std,b_pool_min,b_pool_q10,b_pool_q50,b_pool_q90,b_pool_max,b_selected_mean,b_selected_std,b_selected_min,b_selected_q10,b_selected_q50,b_selected_q90,b_selected_max,w_pool_mean,w_pool_std,w_pool_min,w_pool_q10,w_pool_q50,w_pool_q90,w_pool_max,w_selected_mean,w_selected_std,w_selected_min,w_selected_q10,w_selected_q50,w_selected_q90,w_selected_max,residual_pool_mean,residual_pool_std,residual_pool_min,residual_pool_q10,residual_pool_q50,residual_pool_q90,residual_pool_max,residual_selected_mean,residual_selected_std,residual_selected_min,residual_selected_q10,residual_selected_q50,residual_selected_q90,residual_selected_max
qore_as_control,nq_10,50,True,15,5,2.0,0.5,5,5;8;11;42;46,0;1;2;3;5;8;9;11;14;17;23;36;39;42,1,1,7,4,3.7488202508841377,0.7497640501768276,10,7.949576893064805,3.9747884465324024,0.0,0.22596819564826465,-49.774031804351736,-49.774031804351736,-49.774031804351736,True,0.22596819564826465,0.0,3003,0.5007304155489777,0.22753863215925263,0.22669412770077685,0.22913772111102734,0.47402294454254706,0.8328641038501784,1.0,0.7497640501768276,0.18558002486166233,0.5542444064698542,0.56601265367924,0.6684119405120023,0.976999551763585,1.0,0.7733554057865185,0.04624587830789768,0.6624707970179882,0.710804866605954,0.7752164084396791,0.8321245995095089,0.929307138028552,0.7949576893064805,0.03294891641692985,0.7355661916940868,0.747746970154733,0.7936063140963306,0.8374507417164526,0.8437152271896872,0.38667770289325926,0.02312293915394884,0.3312353985089941,0.355402433302977,0.38760820421983955,0.41606229975475445,0.464653569014276,0.39747884465324024,0.016474458208464927,0.3677830958470434,0.3738734850773665,0.3968031570481653,0.4187253708582263,0.4218576135948436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_11,50,True,15,5,2.0,0.5,5,0;3;14;32;37,3;7;14;37,1,1,4,3,4.822405174546096,0.9644810349092191,10,7.769646693458948,3.884823346729474,0.0,-0.9375818278166217,-50.93758182781662,-50.93758182781662,-50.93758182781662,True,-0.9375818278166217,0.0,3003,0.39271962100199687,0.4733303640894587,0.0014370916220352444,0.0015871961488474104,0.021003593819066392,0.99995463334752,1.0,0.9644810349092191,0.06615918057722359,0.8323120353114397,0.8959882871993787,0.9986944419325737,0.99995463334752,0.9999811021960103,0.7481102920107146,0.07157483236133819,0.6209964035212671,0.6747943135156134,0.7296513281865755,0.8367549542706905,0.9891966633331664,0.7769646693458948,0.08161068936957558,0.6958722358301179,0.7129019536533021,0.7473040418546626,0.8526193485243491,0.9779077523569578,0.3740551460053573,0.03578741618066909,0.31049820176063353,0.3373971567578067,0.36482566409328776,0.41837747713534523,0.4945983316665832,0.3884823346729474,0.04080534468478779,0.34793611791505896,0.35645097682665106,0.3736520209273313,0.42630967426217453,0.4889538761784789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_12,50,True,15,5,2.0,0.5,5,0;14;21;29;39,0;1;41,1,1,2,1,4.683645611999037,0.9367291223998073,10,7.706736545523187,3.8533682727615934,0.0,-0.8302773392374432,-50.83027733923744,-50.83027733923745,-50.83027733923744,True,-0.8302773392374432,0.0,3003,0.7419618985161068,0.2805072304808907,0.15002156486425344,0.29439326449693604,0.9089206893428288,0.9891259270920633,1.0,0.9367291223998073,0.048217733800498624,0.8665476935513193,0.8848701684538687,0.923976952899466,0.9923068338962233,1.0,0.7848749721162018,0.08857639739959748,0.6073458529529993,0.6578385707314264,0.7907486260170352,0.8875094012240874,0.9810396952354722,0.7706736545523187,0.06138215579449056,0.6769357352463435,0.6889358511295827,0.7652684445733582,0.8478426665865423,0.8603001554486251,0.3924374860581009,0.04428819869979874,0.3036729264764996,0.3289192853657132,0.3953743130085176,0.4437547006120437,0.4905198476177361,0.38533682727615937,0.03069107789724528,0.33846786762317177,0.34446792556479133,0.3826342222866791,0.42392133329327114,0.4301500777243126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_13,50,True,15,5,2.0,0.5,5,0;1;4;5;31,0;1;3;4;5;16;31,1,1,7,5,4.862721176295766,0.9725442352591532,10,8.473733470427755,4.236866735213877,0.0,-0.6258544410818887,-50.62585444108189,-50.625854441081884,-50.625854441081884,True,-0.6258544410818887,0.0,3003,0.4646575058671093,0.45421832341159346,0.0038132332008759414,0.0074836396788998515,0.17690415858432743,0.9998283122110779,1.0,0.9725442352591532,0.05325191975534689,0.8660559272771651,0.9186076497047901,0.9994721929694124,0.9999031290811845,1.0,0.7383134855530242,0.08548107604101357,0.5998283077104525,0.6461500072089761,0.7143019527358323,0.8697828434526137,0.9730758912675583,0.8473733470427754,0.045143429981589864,0.7973343155604457,0.8044192151568237,0.8344213787572481,0.91610573781935,0.9415715370489981,0.3691567427765121,0.042740538020506785,0.29991415385522624,0.32307500360448804,0.35715097636791615,0.43489142172630685,0.48653794563377917,0.4236866735213877,0.022571714990794932,0.3986671577802228,0.40220960757841184,0.41721068937862404,0.458052868909675,0.47078576852449905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_14,50,True,15,5,2.0,0.5,5,10;11;28;31;45,0;1;2;9;11,1,1,5,1,4.900310647844276,0.9800621295688552,10,7.280395526872177,3.6401977634360887,0.0,-1.2601128844081875,-51.26011288440819,-51.26011288440819,-51.26011288440819,True,-1.2601128844081875,0.0,3003,0.9820936058471043,0.02007557867297912,0.9447687022372733,0.9502498758326263,0.9916343344960253,0.999998235682689,1.0,0.9800621295688552,0.01931521564426678,0.9447687022372733,0.958823635410797,0.9806734535960574,0.9979815017855748,0.9999825952481481,0.8149801875715768,0.06321091040111151,0.6565833858737296,0.7510948247516791,0.8064011885017052,0.8942575195434357,0.988420034123388,0.7280395526872178,0.04348410834571663,0.6565833858737296,0.6745421975213093,0.7327140112838975,0.7816837536888195,0.7952058646932404,0.4074900937857884,0.03160545520055576,0.3282916929368648,0.37554741237583955,0.4032005942508526,0.44712875977171784,0.494210017061694,0.3640197763436089,0.021742054172858315,0.3282916929368648,0.33727109876065464,0.36635700564194873,0.39084187684440974,0.3976029323466202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_15,50,True,15,5,2.0,0.5,5,15;17;18;36;49,,0,0,0,0,1.5684782229875203,0.31369564459750404,10,6.7277308414002235,3.3638654207001117,0.0,1.7953871977125915,-48.20461280228741,-48.204612802287414,-48.20461280228741,True,1.7953871977125915,0.0,3003,0.11323870017186702,0.2529008943551967,0.0014233246782830713,0.0018663934410029814,0.017702439279364563,0.2744838570374892,1.0,0.31369564459750404,0.36173913556378,0.02253121931865023,0.022861840671895978,0.19534840771386994,0.7308963293012942,1.0,0.695363297925048,0.0420780590263974,0.5951163999469785,0.6392294045116999,0.6939632209543349,0.7521830824932422,0.7810639028989055,0.6727730841400222,0.038927795961306966,0.6007419461771868,0.6330553165802418,0.6791131690941097,0.719477820716063,0.7379943881876815,0.347681648962524,0.0210390295131987,0.29755819997348926,0.3196147022558499,0.34698161047716747,0.3760915412466211,0.39053195144945274,0.3363865420700111,0.019463897980653483,0.3003709730885934,0.3165276582901209,0.33955658454705484,0.3597389103580315,0.36899719409384074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_16,50,True,15,5,2.0,0.5,5,5;7;27;43;46,4;27,1,1,1,1,3.3698220628839843,0.6739644125767968,10,7.973541831371615,3.9867709156858075,0.0,0.6169488528018232,-49.383051147198174,-49.383051147198174,-49.383051147198174,True,0.6169488528018232,0.0,3003,0.2767836658072834,0.34651042148037947,0.020970955058019457,0.025237623113477093,0.09368226445974033,0.8815569507128245,1.0,0.6739644125767968,0.32954726637079457,0.10080121749222096,0.280199795419928,0.7513847956767018,0.9873353549614292,1.0,0.8115223619544392,0.060935609241202816,0.6661138707140283,0.7306440613206006,0.8146832059381333,0.88770600047637,0.9465931949063494,0.7973541831371614,0.06994821224951733,0.6661138707140283,0.7048871958328106,0.8158369662203857,0.8727029702203903,0.8754010807403813,0.4057611809772196,0.030467804620601408,0.33305693535701414,0.3653220306603003,0.40734160296906663,0.443853000238185,0.4732965974531747,0.3986770915685807,0.03497410612475867,0.33305693535701414,0.3524435979164053,0.40791848311019285,0.43635148511019517,0.4377005403701906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_17,50,True,15,5,2.0,0.5,5,1;13;20;22;29,8;12;22;27;28,1,1,3,1,3.4541732124427247,0.690834642488545,10,8.234791843263714,4.117395921631857,0.0,0.6632227091891325,-49.336777290810865,-49.33677729081086,-49.336777290810865,True,0.6632227091891325,0.0,3003,0.3296365212883904,0.29033752894846027,0.06148911629295474,0.06997189077987512,0.13091426645490062,0.6717974689067406,1.0,0.690834642488545,0.16423552734491184,0.5587252810903992,0.5650776879495852,0.6035375548081793,0.8869216313223127,1.0,0.8060854358688682,0.05618200636593765,0.6657980917813399,0.7276866396906454,0.8112841725445199,0.8787527553471383,0.9311324514888029,0.8234791843263715,0.03817658881959394,0.7619133640651818,0.7888264088284315,0.8121712809874541,0.8782508768837685,0.8896908322021307,0.4030427179344341,0.028091003182968824,0.33289904589066993,0.3638433198453227,0.40564208627225995,0.43937637767356913,0.46556622574440143,0.41173959216318573,0.01908829440979697,0.3809566820325909,0.39441320441421573,0.40608564049372703,0.43912543844188423,0.44484541610106537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_18,50,True,15,5,2.0,0.5,5,3;10;18;34;41,0;1;2;4;5;6;7;10;16;17;20;22;25;27;33;36;37;43;49,1,1,8,1,1.8937122567109992,0.37874245134219986,10,8.053153524811632,4.026576762405816,0.0,2.1328645056948172,-47.86713549430518,-47.86713549430518,-47.86713549430518,True,2.1328645056948172,0.0,3003,0.15361939443605802,0.257929527470913,0.009505688093200194,0.01049057644694883,0.04643039122318151,0.3749743838772662,1.0,0.37874245134219986,0.344799685877518,0.09767301071179196,0.11305885509106003,0.14849173524848225,0.8045639556363051,1.0,0.8152295475896106,0.03492667533151032,0.7513784686799734,0.7697264764504322,0.8149434179816809,0.8560331049575993,0.9187583623871677,0.8053153524811633,0.017954185845475323,0.780024649579194,0.7830068588836426,0.8076644256154368,0.8211198490723608,0.8398851800241024,0.4076147737948053,0.01746333766575516,0.3756892343399867,0.3848632382252161,0.40747170899084045,0.42801655247879966,0.45937918119358384,0.40265767624058163,0.008977092922737661,0.390012324789597,0.3915034294418213,0.4038322128077184,0.4105599245361804,0.4199425900120512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_19,50,True,15,5,2.0,0.5,5,0;9;11;18;27,0;1;2;3;4;5;6;8;9;11;12;13;15;17;18;21;23;27;31;32;36;43;45;47;49,1,1,14,5,4.934066199304034,0.9868132398608068,10,7.83209567562719,3.916047837813595,0.0,-1.0180183614904394,-51.01801836149044,-51.018018361490434,-51.01801836149044,True,-1.0180183614904394,0.0,3003,0.834889412523544,0.15337692187017973,0.5857389427525248,0.61462042134446,0.9120099556145781,0.9942853231964713,1.0,0.9868132398608068,0.012327564831334098,0.9672293455038817,0.9727435475887043,0.9860393932702867,0.9999130439255711,1.0,0.8042214599012174,0.05533367125014969,0.6852700868056046,0.7422133379634208,0.7961197326348654,0.8726681313635367,0.9607198672584023,0.783209567562719,0.036250093886057246,0.7052118429451573,0.7364224596726064,0.7926605039990331,0.8169935005380164,0.8364373648259474,0.4021107299506087,0.027666835625074843,0.3426350434028023,0.3711066689817104,0.3980598663174327,0.43633406568176836,0.48035993362920115,0.3916047837813595,0.018125046943028623,0.35260592147257863,0.3682112298363032,0.39633025199951655,0.4084967502690082,0.4182186824129737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_20,50,True,15,5,2.0,0.5,5,0;6;9;30;42,0;21;42;48,1,1,4,2,1.835181676421668,0.3670363352843336,10,8.389580345605077,4.194790172802539,0.0,2.359608496380871,-47.64039150361913,-47.64039150361913,-47.64039150361913,True,2.359608496380871,0.0,3003,0.12836435043567926,0.26289758511116973,3.089860688252585e-05,0.0001852546936059319,0.0029887390139422894,0.3533134101339004,1.0,0.3670363352843336,0.34835435087947564,0.0029887390139422894,0.07310679241298063,0.19516014401906065,0.7834995683508509,1.0,0.8584620281536771,0.03852168527806289,0.7567086688072092,0.8128852222132589,0.8608854598803558,0.9069636486781257,0.9833612363511843,0.8389580345605078,0.04368054969029562,0.7567086688072092,0.7750986961532339,0.8474875505183059,0.875069017554743,0.9130452554345058,0.42923101407683856,0.019260842639031446,0.3783543344036046,0.40644261110662944,0.4304427299401779,0.45348182433906287,0.49168061817559217,0.4194790172802539,0.02184027484514781,0.3783543344036046,0.38754934807661695,0.42374377525915297,0.4375345087773715,0.4565226277172529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
