configuration,question_id,n_candidates,prefiltered,pool_size,K,lam,gamma_effective,selected_count,selected_ranks,gold_ranks,gold_in_pool,gold_selected,gold_pool_count,gold_selected_count,quality_sum_selected,quality_mean_selected,pair_count_selected,b_pair_sum_selected,w_pair_sum_selected,residual_pair_sum_selected,objective_without_constant,qubo_energy_recomputed,recorded_energy,recorded_terms_total,exact_optimal_under_w,best_objective_under_w,objective_regret,combination_count,a_pool_mean,a_pool_std,a_pool_min,a_pool_q10,a_pool_q50,a_pool_q90,a_pool_max,a_selected_mean,a_selected_std,a_selected_min,a_selected_q10,a_selected_q50,a_selected_q90,a_selected_max,b_pool_mean,b_pool_std,b_pool_min,b_pool_q10,b_pool_q50,b_pool_q90,b_pool_max,b_selected_mean,b_selected_std,b_selected_min,b_selected_q10,b_selected_q50,b_selected_q90,b_selected_max,w_pool_mean,w_pool_std,w_pool_min,w_pool_q10,w_pool_q50,w_pool_q90,w_pool_max,w_selected_mean,w_selected_std,w_selected_min,w_selected_q10,w_selected_q50,w_selected_q90,w_selected_max,residual_pool_mean,residual_pool_std,residual_pool_min,residual_pool_q10,residual_pool_q50,residual_pool_q90,residual_pool_max,residual_selected_mean,residual_selected_std,residual_selected_min,residual_selected_q10,residual_selected_q50,residual_selected_q90,residual_selected_max
qore_dpr,nq_10,50,True,15,5,2.0,0.5,5,0;1;2;4;5,0;1;2;3;5;8;9;11;14;17;23;36;39;42,1,1,9,4,2.9258207692298512,0.5851641538459702,10,8.279995304100671,4.139997652050336,0.0,1.2141768828204844,-48.78582311717952,-48.785823117179504,-48.78582311717952,True,1.2141768828204844,0.0,3003,0.33250563211573014,0.24607354670691203,0.1637444907107386,0.17190008867374865,0.2402891504147855,0.707353476476394,1.0,0.5851641538459702,0.28836476031861236,0.25254355217728064,0.2566113261320224,0.694925307583336,0.8862555689620398,1.0,0.8012991647201234,0.047628193039852405,0.7054127773474707,0.7477175747813161,0.7936385896565983,0.8520025643634588,0.9868024463620837,0.8279995304100674,0.08671556874593492,0.7266699792976908,0.740573871538211,0.7925334017639478,0.9427600157909102,0.9868024463620837,0.4006495823600617,0.023814096519926203,0.3527063886737353,0.37385878739065803,0.39681929482829914,0.4260012821817294,0.49340122318104185,0.4139997652050337,0.04335778437296746,0.3633349896488454,0.3702869357691055,0.3962667008819739,0.4713800078954551,0.49340122318104185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_dpr,nq_11,50,True,15,5,2.0,0.5,5,0;1;2;3;5,3;7;14;37,1,1,3,1,3.155167815285031,0.6310335630570062,10,7.156764214990264,3.578382107495132,0.0,0.42321429221010076,-49.5767857077899,-49.5767857077899,-49.576785707789895,True,0.42321429221010076,0.0,3003,0.4417114068145061,0.1803745365553868,0.2762087440559518,0.30010378332363674,0.3862605251629647,0.6024761512555571,1.0,0.6310335630570062,0.1939271443561119,0.44351962278700374,0.4696586482187548,0.5959622621171522,0.8427274976057976,1.0,0.7604730051138437,0.07593269465016188,0.6159385172946028,0.671447120788675,0.7471947455408482,0.8511052889483524,0.9935960537230148,0.7156764214990263,0.05205587610424248,0.6338954105828697,0.676123298774444,0.6943351485556636,0.7968085521802074,0.8038820493465717,0.3802365025569219,0.03796634732508094,0.3079692586473014,0.3357235603943375,0.3735973727704241,0.4255526444741762,0.4967980268615074,0.35783821074951316,0.02602793805212124,0.31694770529143484,0.338061649387222,0.3471675742778318,0.3984042760901037,0.40194102467328585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_dpr,nq_12,50,True,15,5,2.0,0.5,5,0;1;2;3;6,0;1;41,1,1,2,2,3.509053999257012,0.7018107998514024,10,8.111818883957486,4.055909441978743,0.0,0.5468554427217311,-49.45314455727827,-49.45314455727827,-49.45314455727827,True,0.5468554427217311,0.0,3003,0.41821312765426283,0.2557336523147525,0.18131716328142333,0.19451242889968895,0.30755714165485737,0.825068794412457,1.0,0.7018107998514024,0.2455816153070757,0.3205075782241563,0.42939223738896626,0.6621376126277383,0.9734758329075744,1.0,0.7611022580357172,0.08367913379703992,0.5813368725793342,0.6704395656000531,0.7419761641135394,0.8722930989277708,0.9810396952354722,0.8111818883957487,0.11037937944752406,0.6639915371035537,0.6767875549334529,0.8484118316855462,0.9437784931398484,0.9810396952354722,0.3805511290178586,0.04183956689851996,0.2906684362896671,0.33521978280002657,0.3709880820567697,0.4361465494638854,0.4905198476177361,0.40559094419787434,0.05518968972376203,0.33199576855177687,0.33839377746672644,0.4242059158427731,0.4718892465699242,0.4905198476177361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_dpr,nq_13,50,True,15,5,2.0,0.5,5,0;1;2;3;10,0;1;3;4;5;16;31,1,1,5,3,3.3177765946601117,0.6635553189320224,10,7.550997581995319,3.7754987909976596,0.0,0.45772219633754796,-49.54227780366245,-49.54227780366245,-49.54227780366245,True,0.45772219633754796,0.0,3003,0.45350494413125386,0.20750871663220205,0.2643273661409345,0.29246995950968585,0.3470814123404207,0.7449618696279849,1.0,0.6635553189320224,0.2363125536949718,0.32373875251569834,0.41629933380406314,0.591883561083484,0.9388056301297276,1.0,0.7258043583945156,0.06357148011410006,0.5998283077104525,0.6603174970547491,0.7183681834014551,0.8110709386101789,0.9415715370489979,0.7550997581995319,0.09367134305121348,0.6340569487870247,0.6504635407580849,0.7319690161415028,0.8773472491639408,0.9415715370489979,0.3629021791972578,0.03178574005705003,0.29991415385522624,0.33015874852737453,0.35918409170072757,0.40553546930508944,0.47078576852449894,0.37754987909976595,0.04683567152560674,0.31702847439351234,0.32523177037904244,0.3659845080707514,0.4386736245819704,0.47078576852449894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_dpr,nq_14,50,True,15,5,2.0,0.5,5,0;1;2;3;14,0;1;2;9;11,1,1,5,3,3.3982720430880162,0.6796544086176033,10,8.059254078152927,4.0296270390764635,0.0,0.6313549959884472,-49.368645004011555,-49.36864500401156,-49.368645004011555,True,0.6313549959884472,0.0,3003,0.525546332426294,0.1818109281593341,0.30119982254935346,0.3279809677933325,0.500108563555761,0.7099058386886148,1.0,0.6796544086176033,0.222652553265679,0.30119982254935346,0.45428630787062346,0.6899393606153289,0.8892867296283222,1.0,0.8136012617607309,0.07931494973977546,0.6334404803243178,0.6975888675743243,0.8323079931303718,0.9058437989644803,0.988420034123388,0.8059254078152926,0.10341820685170884,0.6576076657971388,0.675252552269243,0.8643727462158212,0.9092040293670183,0.9222402290539691,0.40680063088036544,0.03965747486988773,0.3167202401621589,0.34879443378716213,0.4161539965651859,0.45292189948224015,0.494210017061694,0.4029627039076463,0.05170910342585442,0.3288038328985694,0.3376262761346215,0.4321863731079106,0.45460201468350914,0.46112011452698454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_dpr,nq_15,50,True,15,5,2.0,0.5,5,0;1;2;3;4,,0,0,0,0,3.1184680923543473,0.6236936184708695,10,6.953146986725225,3.4765734933626127,0.0,0.3581054010082654,-49.64189459899173,-49.641894598991726,-49.64189459899173,True,0.3581054010082654,0.0,3003,0.4104052613812175,0.1909279928361862,0.23523106174914882,0.24782305229969434,0.33790316160529643,0.5573297144983588,1.0,0.6236936184708695,0.1897007823937229,0.499582513325323,0.5036540729481594,0.5407239274480363,0.8273600956794296,1.0,0.7214108210451096,0.04988057059662741,0.6060157929035253,0.6557069777595808,0.7227567372807197,0.7782328398190165,0.9430753044892748,0.6953146986725225,0.04116146094015666,0.6205183887471358,0.6449357633911258,0.6980190537039983,0.7339619696983111,0.7781507200153879,0.3607054105225548,0.024940285298313707,0.3030078964517626,0.3278534888797904,0.3613783686403598,0.38911641990950824,0.4715376522446374,0.34765734933626125,0.02058073047007833,0.3102591943735679,0.3224678816955629,0.34900952685199915,0.36698098484915553,0.38907536000769394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_dpr,nq_16,50,True,15,5,2.0,0.5,5,0;1;2;4;6,4;27,1,1,1,1,4.68885429991077,0.937770859982154,10,8.43822614485343,4.219113072426715,0.0,-0.46974122748405467,-50.46974122748406,-50.469741227484064,-50.46974122748406,True,-0.46974122748405467,0.0,3003,0.8012354712606344,0.13546497855337794,0.6027648474607817,0.6134293633661361,0.7867863210120744,0.9774702886557681,1.0,0.937770859982154,0.06355860426316096,0.8257007461365673,0.8597095377383797,0.969941042620474,0.9929959144050523,1.0,0.8426134432723139,0.049514632601628646,0.7403240443805859,0.7845890764151905,0.8383940229978727,0.9154808143814386,0.9453270258771511,0.8438226144853431,0.05689469464484307,0.7403240443805859,0.7917491533412558,0.8412823461853544,0.920375639948135,0.9375538908617068,0.42130672163615696,0.024757316300814323,0.3701620221902929,0.39229453820759524,0.41919701149893634,0.4577404071907193,0.47266351293857556,0.42191130724267156,0.028447347322421535,0.3701620221902929,0.3958745766706279,0.4206411730926772,0.4601878199740675,0.4687769454308534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_dpr,nq_17,50,True,15,5,2.0,0.5,5,0;2;3;6;7,8;12;22;27;28,1,0,2,0,3.563220775417058,0.7126441550834116,10,7.42959970374187,3.714799851870935,0.0,0.15157907645387692,-49.84842092354612,-49.848420923546115,-49.84842092354612,True,0.15157907645387692,0.0,3003,0.5709992628118642,0.17578801922512868,0.37550628011070025,0.3980821356851036,0.5237733004107191,0.7907727187055501,1.0,0.7126441550834116,0.1752514942887242,0.5237733004107191,0.5291542766177574,0.722925285462659,0.9117185794461462,1.0,0.7967694511183093,0.05847237936825896,0.6468085067122653,0.7145875801065109,0.8046984951950065,0.866070360182368,0.9153794065533891,0.7429599703741869,0.061148401576714174,0.6468085067122653,0.6771399804174829,0.7406414969864134,0.8129815251443313,0.8602786585680888,0.39838472555915466,0.02923618968412948,0.32340425335613265,0.35729379005325546,0.40234924759750323,0.433035180091184,0.45768970327669456,0.37147998518709346,0.030574200788357087,0.32340425335613265,0.33856999020874146,0.3703207484932067,0.40649076257216565,0.4301393292840444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_dpr,nq_18,50,True,15,5,2.0,0.5,5,0;1;2;3;6,0;1;2;4;5;6;7;10;16;17;20;22;25;27;33;36;37;43;49,1,1,8,4,3.827124762811599,0.7654249525623198,10,8.245267216477982,4.122633608238991,0.0,0.295508845427392,-49.70449115457261,-49.70449115457261,-49.70449115457261,True,0.295508845427392,0.0,3003,0.520472983927132,0.21265624226970317,0.29280009042272626,0.3200265788013508,0.4593542995321309,0.8411591234475719,1.0,0.7654249525623198,0.16924950738239994,0.5291544790075421,0.5751036093738227,0.7560333194045801,0.9591638637904933,1.0,0.8231488269920009,0.03652185093071421,0.7437966363808982,0.7779510983149245,0.8241297307057653,0.8669563651270891,0.9227129105712807,0.8245267216477983,0.03371301874730642,0.7437966363808982,0.7863032144126241,0.8291020097369957,0.8562878157298008,0.8698568426171379,0.41157441349600044,0.018260925465357104,0.3718983181904491,0.38897554915746224,0.41206486535288267,0.43347818256354453,0.46135645528564034,0.41226336082389914,0.01685650937365321,0.3718983181904491,0.39315160720631204,0.41455100486849783,0.4281439078649004,0.43492842130856896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_dpr,nq_19,50,True,15,5,2.0,0.5,5,0;1;2;3;7,0;1;2;3;4;5;6;8;9;11;12;13;15;17;18;21;23;27;31;32;36;43;45;47;49,1,1,12,4,3.43534744484562,0.687069488969124,10,7.912520839063701,3.9562604195318505,0.0,0.5209129746862304,-49.47908702531377,-49.479087025313774,-49.47908702531377,True,0.5209129746862304,0.0,3003,0.5284798349449272,0.1594572900362023,0.33945162280214936,0.36750837354156735,0.5231716951443253,0.6827407107553489,1.0,0.687069488969124,0.16943146357034763,0.5231716951443253,0.538399462004035,0.6391003584463408,0.8847337115845418,1.0,0.8033746547547596,0.05154163611382184,0.7030748136269962,0.7480575287528715,0.7968645488976881,0.8620607621513271,0.9777474572913083,0.7912520839063701,0.0339864237971421,0.7433874484211156,0.7576136226120528,0.7835829714587383,0.8334140026858363,0.8395537659407236,0.4016873273773798,0.02577081805691092,0.3515374068134981,0.37402876437643573,0.39843227444884405,0.43103038107566355,0.48887372864565415,0.39562604195318507,0.01699321189857105,0.3716937242105578,0.3788068113060264,0.39179148572936917,0.41670700134291816,0.4197768829703618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_dpr,nq_20,50,True,15,5,2.0,0.5,5,0;1;2;3;4,0;21;42;48,1,1,1,1,3.320133610947791,0.6640267221895582,10,8.764251243929053,4.382125621964526,0.0,1.0619920110167356,-48.938007988983266,-48.93800798898326,-48.938007988983266,True,1.0619920110167356,0.0,3003,0.4345585049094966,0.20942975031972608,0.26473253537157004,0.2721911763912638,0.3645874350689631,0.7414207423309904,1.0,0.6640267221895582,0.22088926180913188,0.4149774258451149,0.43525910383032435,0.6113199812286597,0.9312618332263511,1.0,0.8471510056924951,0.03904181059947992,0.7642384830432455,0.7925799696550622,0.8495246450495596,0.896131712909142,0.938975735645462,0.8764251243929053,0.015208117519212654,0.8483222736244256,0.8613244668445786,0.8751294912444655,0.8977403142747488,0.9000201981598995,0.42357550284624756,0.01952090529973996,0.38211924152162274,0.3962899848275311,0.4247623225247798,0.448065856454571,0.469487867822731,0.43821256219645266,0.007604058759606327,0.4241611368122128,0.4306622334222893,0.43756474562223274,0.4488701571373744,0.45001009907994977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_dpr,nq_21,50,True,15,5,2.0,0.5,5,0;1;2;3;5,0;1;3;16,1,1,3,3,4.228497465688713,0.8456994931377426,10,7.192452280745297,3.5962261403726483,0.0,-0.632271325316065,-50.63227132531607,-50.63227132531606,-50.63227132531606,True,-0.632271325316065,0.0,3003,0.5689935233588089,0.2343881261211486,0.27885979825733254,0.3121860833493243,0.4845600736276402,0.8945022495297438,1.0,0.8456994931377426,0.11964315576921397,0.6483827952836265,0.7130260055660735,0.8378603005973079,0.9729054195272138,1.0,0.698001797099533,0.08728392549284669,0.4781542639279371,0.6069391606875322,0.6919720807484452,0.7883911974705263,0.9923935171934217,0.7192452280745297,0.087812038704325,0.6299955692417087,0.6386673629350926,0.691177216030618,0.8180793571265226,0.9300924316791355,0.3490008985497665,0.043641962746423346,0.23907713196396854,0.3034695803437661,0.3459860403742226,0.39419559873526316,0.49619675859671086,0.35962261403726486,0.0439060193521625,0.31499778462085437,0.3193336814675463,0.345588608015309,0.4090396785632613,0.46504621583956773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
