configuration,question_id,recall,precision,redundancy,diversity,em,f1,selection_time_ms,generation_time_ms,retrieval_hit,selected_ranks,gold_ranks
qore_dpr,nq_24,0.5,0.4,0.8103952440175419,0.18960475598245807,1.0,1.0,11.315063999973063,219.31147800000872,True,0;1;2;5;8,0;2;4;7
qore_dpr,nq_25,0.25,0.6,0.8267368432842449,0.1732631567157551,0.0,0.5,10.963682000010522,217.7311569998892,True,0;1;2;3;5,0;3;5;15;19;24;34;37;41;42;43;45
qore_dpr,nq_26,,0.0,0.6584346864891085,0.3415653135108915,0.0,0.0,11.280605999900217,242.02771600016604,False,0;1;3;4;6,
qore_dpr,nq_27,1.0,0.2,0.6808627558900436,0.31913724410995636,0.0,0.5,11.335682999970231,234.8532690000411,True,0;1;2;3;7,0
qore_dpr,nq_28,0.21428571428571427,0.6,0.8464318135940946,0.15356818640590542,0.0,0.6666666666666666,11.606819000007818,197.43553499984046,True,0;1;2;3;4,0;1;3;11;14;15;18;25;28;31;32;35;40;45
qore_dpr,nq_29,1.0,0.4,0.8720137120107891,0.12798628798921086,0.0,1.0,11.09365299998899,262.3945640000329,True,0;1;2;4;6,1;2
qore_dpr,nq_30,0.25,0.4,0.7804753557795436,0.21952464422045637,1.0,1.0,11.277715999995053,281.2135050000961,True,0;1;2;5;7,0;1;3;6;10;25;27;29
qore_dpr,nq_31,1.0,0.2,0.7449614566360175,0.25503854336398246,1.0,1.0,11.240637999890168,196.0294390000854,True,0;1;2;4;9,0
qore_dpr,nq_32,,0.0,0.8067421193815466,0.1932578806184534,0.0,0.5,11.118115000044781,196.88518900011331,False,0;1;2;3;4,
qore_dpr,nq_33,0.5,0.2,0.6553419461072959,0.3446580538927041,0.0,0.0,11.145251000016287,259.414095000011,True,0;1;2;3;8,0;6
qore_dpr,nq_34,0.4,0.4,0.8390498889909835,0.16095011100901646,0.0,0.0,11.013041000069279,282.1304599999621,True,0;1;2;3;4,1;4;8;13;31
qore_dpr,nq_35,0.3333333333333333,0.2,0.8627003113089223,0.13729968869107767,1.0,1.0,11.349482000014177,260.58591399987563,True,0;1;2;3;4,3;5;6
qore_dpr,nq_36,0.5,0.2,0.8449364177361037,0.15506358226389627,0.0,0.0,11.26950200000465,284.7021089999089,True,0;1;2;5;6,5;7
qore_dpr,nq_37,0.5,0.4,0.7561810549288882,0.2438189450711118,1.0,1.0,11.30890200010981,284.1105720001451,True,0;1;2;3;5,0;3;23;30
qore_dpr,nq_38,0.2222222222222222,0.8,0.7992060470381711,0.2007939529618289,0.0,0.8,11.227791999999681,346.0024720000092,True,0;1;2;3;9,0;1;2;3;4;5;6;7;8;11;17;19;25;26;31;33;45;47
qore_dpr,nq_39,0.16666666666666666,0.6,0.8706747374338544,0.12932526256614563,0.0,0.5,11.221411999940756,196.95210899999438,True,0;1;2;3;4,2;3;4;6;8;10;11;15;16;19;23;33;38;40;43;44;45;47
qore_dpr,nq_40,,0.0,0.9233831239719936,0.07661687602800638,0.0,0.0,11.19286099992678,324.3790110000191,False,0;1;2;3;4,
qore_dpr,nq_41,,0.0,0.8224332078537214,0.17756679214627857,0.0,0.0,11.202333000028375,241.67011000008642,False,0;1;2;3;7,
qore_dpr,nq_42,0.5,0.4,0.8011895612771376,0.19881043872286241,1.0,1.0,11.286559000154739,201.37124899997616,True,0;1;2;8;14,0;14;21;29
qore_dpr,nq_43,,0.0,0.7182174518386404,0.2817825481613596,0.0,0.0,11.257672000056118,281.5040850000514,False,0;1;2;3;4,
qore_dpr,nq_44,0.0,0.0,0.9086247083426979,0.09137529165730207,0.0,0.0,11.162888999933784,196.2562749999961,True,0;1;2;3;4,47
qore_dpr,nq_45,0.11904761904761904,1.0,0.9172957819190055,0.08270421808099448,0.0,0.4,11.191542999995363,274.49627300006796,True,0;1;2;3;4,0;1;2;3;4;5;6;7;8;10;11;13;14;15;16;17;19;20;23;24;25;26;27;28;29;30;31;32;33;35;36;37;39;40;41;43;44;45;46;47;48;49
qore_dpr,nq_46,0.0,0.0,0.9358387436284357,0.06416125637156433,0.0,0.0,11.391011000114304,264.35747100003937,True,0;1;2;3;4,8;9;12
qore_dpr,nq_47,0.125,0.2,0.901395502498428,0.09860449750157196,0.0,0.33333333333333337,11.365758000010828,310.76893899989955,True,0;1;2;3;4,2;6;9;22;36;38;40;43
qore_dpr,nq_48,0.2727272727272727,0.6,0.8646392887618315,0.1353607112381685,0.0,0.0,11.23333200007437,173.28862099998332,True,0;1;2;3;5,0;1;2;4;6;7;9;16;18;41;47
qore_dpr,nq_49,0.0,0.0,0.7818707215220047,0.21812927847799535,0.0,0.5,11.239454000133264,240.51411999994343,True,0;1;2;3;4,10;21;45
qore_dpr,nq_50,,0.0,0.7765335840161949,0.22346641598380512,0.0,0.0,11.315052000099968,305.1565890000347,False,0;1;2;3;6,
qore_dpr,nq_51,0.14285714285714285,0.6,0.9061749554822892,0.09382504451771079,1.0,1.0,11.280830000032438,175.26290800014976,True,0;1;2;3;4,2;3;4;5;6;15;17;19;20;21;22;25;26;28;29;37;38;40;42;43;45
qore_dpr,nq_52,,0.0,0.6721045106664618,0.3278954893335382,0.0,0.0,11.438443000088228,156.6676610000286,False,0;1;2;4;9,
qore_dpr,nq_53,0.11764705882352941,0.4,0.7683149975396713,0.23168500246032875,0.0,0.6666666666666666,11.373035999895365,243.58927599996605,True,0;1;2;3;5,0;3;4;7;9;11;13;14;22;28;34;37;41;43;44;45;46
qore_dpr,nq_54,0.2,0.2,0.897658019887998,0.10234198011200202,0.0,0.0,11.222296000141796,241.71027399984268,True,0;1;2;3;4,1;13;34;42;47
qore_dpr,nq_55,0.16666666666666666,0.2,0.88525619683694,0.11474380316305999,0.0,0.25,11.170054999865897,285.43854600002305,True,0;1;2;3;4,3;13;15;18;26;37
qore_dpr,nq_56,,0.0,0.8101760462692671,0.1898239537307329,0.0,0.0,11.309891000109928,176.32995799999662,False,0;1;2;3;4,
qore_dpr,nq_57,0.6666666666666666,0.8,0.7616142827124415,0.23838571728755853,1.0,1.0,11.072833999833165,175.95364899989363,True,0;1;2;4;8,0;1;2;4;5;38
qore_dpr,nq_58,,0.0,0.6768614539271851,0.3231385460728149,0.0,0.0,11.095264000005045,264.2291340000611,False,0;1;2;3;9,
qore_dpr,nq_59,,0.0,0.6788711204982768,0.3211288795017232,0.0,0.0,11.244945000044027,329.0762199999335,False,0;1;2;4;8,
qore_dpr,nq_60,0.18181818181818182,0.4,0.8178505417605344,0.1821494582394656,0.0,0.5,11.058589999947799,240.32409200003713,True,0;1;2;3;7,1;3;4;5;6;17;18;22;28;35;37
qore_dpr,nq_61,0.125,0.2,0.8737864046993622,0.1262135953006378,1.0,1.0,11.043317000030584,179.03931700016074,True,0;1;2;3;8,3;4;7;10;24;34;36;47
qore_dpr,nq_62,0.25,0.2,0.8619709981306567,0.1380290018693433,1.0,1.0,11.086660000046322,217.69897700005458,True,0;1;2;3;8,2;11;19;20
qore_dpr,nq_63,0.3333333333333333,0.2,0.791191609055085,0.208808390944915,0.0,0.6666666666666666,11.07582800000273,218.85536800004957,True,0;1;2;5;13,0;18;49
qore_dpr,nq_64,0.2727272727272727,0.6,0.7644331785007598,0.23556682149924024,0.0,0.6666666666666666,11.412939999900118,200.66214700000273,True,0;1;2;4;5,0;1;3;4;7;9;10;12;29;32;36
qore_dpr,nq_65,0.25,0.4,0.8461332777756428,0.15386672222435716,0.0,0.6666666666666666,11.24044700009108,157.15930499982278,True,0;1;2;4;10,0;3;4;5;6;7;9;37
qore_dpr,nq_66,0.18181818181818182,0.4,0.7837403587442957,0.2162596412557043,1.0,1.0,11.267624999845793,284.55705200008197,True,0;1;2;3;6,0;3;9;11;13;16;24;26;31;34;38
qore_dpr,nq_67,,0.0,0.7214440698078937,0.27855593019210634,1.0,1.0,11.11416700018708,154.36376500019833,False,0;1;2;3;5,
qore_dpr,nq_68,0.5,0.2,0.8397082391964847,0.16029176080351526,0.0,0.5,11.012657000037507,196.2774260000515,True,0;1;2;3;4,4;11
qore_dpr,nq_69,,0.0,0.6653095877259281,0.3346904122740719,0.0,0.0,10.94703099988692,221.32745199996862,False,0;1;2;4;7,
qore_dpr,nq_70,0.0,0.0,0.7739840902004268,0.2260159097995732,0.0,0.0,11.025831000097241,195.90028700008588,True,0;1;2;5;8,7;24
qore_dpr,nq_71,0.3333333333333333,0.6,0.8638184982927836,0.13618150170721643,0.0,0.4,11.01139599995804,306.05697300006796,True,0;1;2;3;5,0;3;5;12;14;18;22;23;29
qore_dpr,nq_72,0.375,0.6,0.7477190978414857,0.2522809021585143,0.0,0.6666666666666666,11.210666000124547,240.96983100002944,True,0;1;2;5;13,0;1;2;3;4;11;14;43
qore_dpr,nq_73,0.6666666666666666,0.4,0.7166004873766265,0.2833995126233735,1.0,1.0,11.185497000042233,176.47653600010926,True,0;1;2;3;5,0;1;4
qore_dpr,nq_74,0.0,0.0,0.8400180604550116,0.1599819395449884,0.0,0.0,11.196397000048819,216.81931399984933,True,0;1;2;3;4,9;40;41
qore_dpr,nq_75,0.75,0.6,0.7694442076430089,0.23055579235699108,1.0,1.0,11.282662999974491,219.67327000015757,True,0;1;2;3;8,0;1;2;24
qore_dpr,nq_76,0.75,0.6,0.8097106021507893,0.19028939784921073,0.0,0.5714285714285715,10.958048000020426,281.7827680000846,True,0;1;2;3;4,0;1;3;10
qore_dpr,nq_77,,0.0,0.6864237928790476,0.31357620712095235,0.0,0.0,11.113608999949065,476.9564960001844,False,0;1;2;5;6,
qore_dpr,nq_78,0.2,0.2,0.7923259453782162,0.2076740546217838,1.0,1.0,11.15770599994903,262.3736349999035,True,0;1;2;7;10,0;16;19;25;28
qore_dpr,nq_79,0.5,0.4,0.7818709015288574,0.2181290984711426,0.0,0.6666666666666666,11.071953000055146,303.6116190000939,True,0;1;3;5;11,0;1;2;37
qore_dpr,nq_80,0.25,0.4,0.7939537851526144,0.2060462148473856,1.0,1.0,11.100112000121953,240.47863999999208,True,0;1;4;5;6,0;2;3;4;7;8;13;14
qore_dpr,nq_81,0.16129032258064516,1.0,0.8591748900644903,0.14082510993550967,0.0,0.5,11.020362999943245,216.52654099989377,True,0;1;2;3;4,0;1;2;3;4;5;7;8;9;10;11;12;13;15;18;23;25;26;27;28;29;31;33;35;36;37;39;41;43;45;47
qore_dpr,nq_82,0.3333333333333333,0.2,0.8542569174493255,0.14574308255067447,0.0,0.5,10.969839999916076,176.58818200015958,True,0;1;2;3;7,3;5;35
qore_dpr,nq_83,,0.0,0.7673386916765157,0.2326613083234843,0.0,0.0,11.051095000084388,197.10297799997534,False,0;1;2;3;4,
qore_dpr,nq_84,0.0,0.0,0.7875464684293588,0.21245353157064117,0.0,0.0,11.025561999986166,260.9933100000035,True,0;1;2;3;7,25
qore_dpr,nq_85,0.2,0.2,0.8755776190935493,0.12442238090645075,0.0,0.0,11.057345999915924,216.3137589998314,True,0;1;2;4;5,1;3;8;37;39
qore_dpr,nq_86,0.14285714285714285,0.2,0.7490657553217585,0.25093424467824155,0.0,0.6666666666666666,10.98073100001784,153.40817700007392,True,0;1;2;3;9,0;12;14;16;31;35;39
qore_dpr,nq_87,0.4,0.4,0.7454083193913903,0.2545916806086097,1.0,1.0,11.186070999883668,259.423464000065,True,0;1;2;3;5,0;1;4;12;30
qore_dpr,nq_88,0.3333333333333333,0.2,0.8973337727553758,0.10266622724462415,0.0,0.0,11.051007000105528,258.67669600006593,True,0;1;2;3;5,2;4;31
qore_dpr,nq_89,0.0,0.0,0.900182813793446,0.099817186206554,0.0,0.0,11.057859999937136,216.6545990000941,True,0;1;2;3;4,14;22;23;25;40
qore_dpr,nq_90,0.3333333333333333,0.2,0.6886996322206482,0.31130036777935177,0.0,0.6666666666666666,11.026045999869893,215.99893600000541,True,0;1;2;3;5,0;10;17
qore_dpr,nq_91,,0.0,0.8286090304953792,0.17139096950462085,0.0,0.6666666666666666,11.424678999901516,261.0666800001127,False,0;1;2;5;9,
qore_dpr,nq_92,,0.0,0.738738503749375,0.261261496250625,0.0,0.0,11.008388999925955,217.02203499989992,False,0;1;2;3;4,
qore_dpr,nq_93,,0.0,0.6955513679978301,0.30444863200216987,0.0,0.3333333333333333,10.956349999787562,216.4467650000006,False,0;1;2;3;7,
qore_dpr,nq_94,1.0,0.4,0.7457016371502998,0.2542983628497002,0.0,0.3333333333333333,11.10689100005402,280.88364800009913,True,0;1;2;3;6,0;2
qore_dpr,nq_95,0.2727272727272727,0.6,0.920431498484179,0.07956850151582096,0.0,0.4,11.005688000068403,236.82892000010725,True,0;1;2;3;4,0;3;4;8;23;26;29;35;38;43;49
qore_dpr,nq_96,0.5,0.4,0.8483491357700202,0.15165086422997975,1.0,1.0,11.04141099995104,175.2121449999322,True,0;1;2;3;5,0;1;25;36
qore_dpr,nq_97,0.0,0.0,0.7532229284627909,0.24677707153720907,0.0,0.0,11.05606800001624,218.3741189999182,True,0;1;2;3;7,8;13;47
qore_dpr,nq_98,0.25,0.6,0.8334742395196713,0.16652576048032874,0.0,0.4,10.957103000009738,322.503185999949,True,0;1;2;3;11,0;1;7;10;11;18;24;25;26;28;36;48
qore_dpr,nq_99,1.0,0.4,0.8356472042205324,0.1643527957794676,0.0,0.6666666666666666,11.152428000059444,196.67548200004603,True,0;1;2;3;4,0;4
qore_dpr,nq_100,0.42857142857142855,0.6,0.8368112340578362,0.1631887659421638,0.0,0.0,11.075366999875769,198.2047760000114,True,0;1;2;4;5,0;2;5;17;39;43;45
qore_dpr,nq_101,0.2222222222222222,0.4,0.8192528473776607,0.1807471526223393,0.0,0.7499999999999999,10.981746000197745,239.4167820000348,True,0;1;2;4;5,1;2;13;23;24;26;31;40;45
qore_dpr,nq_102,0.42857142857142855,0.6,0.7755796204942644,0.22442037950573557,1.0,1.0,11.045776999935697,174.05673999996907,True,0;1;2;5;6,0;2;6;16;17;26;29
qore_dpr,nq_103,0.0,0.0,0.7795920129741287,0.22040798702587128,0.0,0.5,11.054328000000169,216.72242099998584,True,0;1;2;3;5,10
qore_dpr,nq_104,1.0,0.2,0.9383947984768681,0.06160520152313187,1.0,1.0,11.042899000131001,237.3151819999748,True,0;1;2;3;4,1
qore_dpr,nq_105,0.125,1.0,0.8274459941012378,0.17255400589876224,0.0,0.2857142857142857,11.046228000168412,324.6430169999712,True,0;1;2;3;7,0;1;2;3;4;5;6;7;8;12;13;14;15;16;17;18;19;20;22;23;25;26;27;28;29;30;32;35;36;37;38;40;41;42;44;45;46;47;48;49
qore_dpr,nq_106,,0.0,0.7988994551797293,0.20110054482027073,0.0,0.0,11.03827299994009,258.9106460000039,False,0;1;2;5;9,
qore_dpr,nq_107,,0.0,0.8061846589237784,0.19381534107622156,0.0,0.0,11.14839199999551,280.44824599987805,False,0;1;2;8;9,
qore_dpr,nq_108,0.16666666666666666,0.4,0.8036145542237104,0.19638544577628958,0.0,0.0,11.359194999840838,217.39302599985422,True,0;1;2;3;4,2;3;5;6;12;14;24;29;36;40;42;43
qore_dpr,nq_109,,0.0,0.7417321820662952,0.2582678179337048,0.0,0.0,11.240873000133433,194.90195899993523,False,0;1;2;3;7,
qore_dpr,nq_110,,0.0,0.8544368697743814,0.14556313022561862,0.0,0.0,11.28303399991637,215.91867999995884,False,0;1;2;3;6,
qore_dpr,nq_111,,0.0,0.9334690528595896,0.06653094714041041,0.0,0.0,11.063777999879676,216.67600399996445,False,0;1;2;3;4,
qore_dpr,nq_112,0.25,1.0,0.8731674837680921,0.12683251623190794,0.0,0.5,11.184870000079172,238.9197930001501,True,0;1;2;3;4,0;1;2;3;4;5;6;7;8;9;13;15;17;24;26;29;33;38;44;49
qore_dpr,nq_113,0.5,0.4,0.7851288480348881,0.21487115196511186,0.0,0.4,11.019969000017227,281.57346400007555,True,0;1;2;3;7,0;1;6;40
qore_dpr,nq_114,0.0,0.0,0.8586951060615874,0.1413048939384126,0.0,0.28571428571428575,10.96966400018573,237.5635070000044,True,0;1;2;3;4,37
qore_dpr,nq_115,0.5,0.2,0.7559654589886522,0.2440345410113478,1.0,1.0,11.088101999803257,217.74941900002887,True,0;1;2;3;4,0;7
qore_dpr,nq_116,0.18181818181818182,0.8,0.9076834041738435,0.09231659582615648,0.0,0.6666666666666666,10.969685999953072,177.90578699987236,True,0;1;2;3;4,0;1;2;3;5;8;10;12;13;23;26;27;28;29;31;33;37;39;41;42;44;47
qore_dpr,nq_117,0.0,0.0,0.8585838793313456,0.1414161206686544,0.0,0.0,10.982315999854109,175.98496300001898,True,0;1;2;5;7,3;4
qore_dpr,nq_118,,0.0,0.7586439890461344,0.2413560109538656,0.0,0.0,11.019436999958998,257.7586600000359,False,0;1;2;3;4,
qore_dpr,nq_119,0.2,0.2,0.8205333102760225,0.1794666897239775,1.0,1.0,11.059966999937387,196.64013200008412,True,0;1;2;3;5,0;8;11;15;19
qore_dpr,nq_120,0.5,0.4,0.7218552216458003,0.2781447783541997,0.0,0.5,10.999308000009478,215.48571199991784,True,0;1;2;6;10,0;2;4;5
qore_dpr,nq_121,0.07692307692307693,0.2,0.8740992860932699,0.12590071390673008,0.0,0.0,11.082659999829048,215.6790930000625,True,0;1;2;3;4,0;7;10;12;17;18;26;28;29;45;46;48;49
qore_dpr,nq_122,,0.0,0.8625025582792357,0.13749744172076428,0.0,0.0,10.936946999891006,320.89782499997455,False,0;1;2;3;5,
qore_dpr,nq_123,0.5,0.6,0.8484269248039992,0.15157307519600083,1.0,1.0,10.96444499989957,194.66514999999163,True,0;1;2;3;6,1;2;4;6;7;12
qore_dpr,nq_124,1.0,0.2,0.7730680564679607,0.22693194353203927,1.0,1.0,10.919674999968265,237.991958000066,True,0;1;2;3;4,4
qore_dpr,nq_125,0.3333333333333333,0.8,0.8912383073135274,0.10876169268647262,0.0,0.6666666666666666,10.931902000038463,174.53728599980423,True,0;1;2;3;5,0;1;2;4;5;6;7;8;10;21;40;47
qore_dpr,nq_126,0.6666666666666666,0.4,0.6795047807396646,0.3204952192603354,1.0,1.0,10.989431999860244,153.3583870000257,True,0;1;2;6;8,0;1;4
qore_dpr,nq_127,0.75,0.6,0.8691740389748492,0.13082596102515076,1.0,1.0,10.944881000114037,153.17217599999822,True,0;1;2;3;4,0;1;3;7
qore_dpr,nq_128,0.25,0.4,0.8875779584899638,0.11242204151003621,1.0,1.0,10.994071000141048,174.4855300000836,True,0;1;2;4;6,0;4;9;15;28;33;35;44
qore_dpr,nq_129,0.3333333333333333,0.6,0.8785640763002018,0.12143592369979817,1.0,1.0,10.985894999976153,195.16790499983472,True,0;1;2;3;6,0;1;5;6;9;10;33;37;48
qore_dpr,nq_130,,0.0,0.7656686575322242,0.23433134246777576,0.0,0.25,11.093937999930858,280.56255299998156,False,0;1;3;4;5,
qore_dpr,nq_131,0.14285714285714285,0.2,0.9020968277200998,0.0979031722799002,0.0,0.0,10.987654000018665,197.81873600004474,True,0;1;2;3;8,0;4;15;20;23;43;46
qore_dpr,nq_132,0.0,0.0,0.8351148033603429,0.16488519663965706,0.0,0.0,11.011671999995087,343.7251240000023,True,0;1;2;3;6,9;18;19;28
qore_dpr,nq_133,0.2,0.2,0.8493613631265486,0.15063863687345136,0.0,0.3333333333333333,10.960778000026039,237.39734400010093,True,0;1;2;3;4,2;5;9;31;47
qore_dpr,nq_134,0.5,0.4,0.9010675665374688,0.09893243346253122,0.0,0.0,10.940381999944293,238.36258299979818,True,0;1;2;3;4,0;3;5;6
qore_dpr,nq_135,0.25,0.2,0.6551920456996129,0.34480795430038713,0.0,0.5,10.97911099986959,260.380959000031,True,0;1;3;4;11,0;20;28;38
qore_dpr,nq_136,0.0,0.0,0.7503361439405236,0.24966385605947639,0.0,0.0,10.954877999893142,322.95758999998725,True,0;1;2;3;5,21
qore_dpr,nq_137,0.5,0.2,0.8128466299718375,0.18715337002816246,0.0,0.2857142857142857,11.106749000191485,705.4572499998812,True,0;1;2;4;5,0;3
qore_dpr,nq_138,,0.0,0.7810591684585135,0.21894083154148647,0.0,0.0,11.15494900000158,200.0663540000005,False,0;1;2;9;10,
qore_dpr,nq_139,,0.0,0.6859099232407405,0.3140900767592595,0.0,0.0,11.247486999991452,154.20820600002116,False,0;1;2;4;8,
qore_dpr,nq_140,0.5,0.2,0.8346165373806411,0.16538346261935888,1.0,1.0,10.978409000017564,260.829104999857,True,0;1;2;3;9,1;6
qore_dpr,nq_141,0.03125,0.2,0.8682843380347673,0.13171566196523266,0.0,0.0,10.990958999855138,195.7934709998881,True,0;1;2;4;10,2;3;5;7;11;13;14;16;18;19;20;21;22;23;24;25;26;29;30;31;32;33;34;35;36;37;39;44;45;46;47;48
qore_dpr,nq_142,0.125,1.0,0.883965730798453,0.11603426920154702,0.0,0.0,11.165757999833659,281.31889199994475,True,0;1;2;3;7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;28;30;31;36;37;39;41;42;43;44;45;47;49
qore_dpr,nq_143,0.0,0.0,0.7238720322404705,0.2761279677595295,0.0,0.6666666666666666,11.20991400011917,297.0513839998148,True,0;1;2;3;7,6;26;47
qore_dpr,nq_144,0.19047619047619047,0.8,0.8990095989078402,0.10099040109215984,0.0,0.8,11.07179200016617,197.21464600002037,True,0;1;2;3;5,0;1;3;4;5;6;8;11;12;20;21;22;28;29;36;39;40;41;43;45;48
qore_dpr,nq_145,0.0,0.0,0.8526421946299602,0.14735780537003984,0.0,0.5,11.021235000043816,238.28075899996293,True,0;1;2;3;5,8
qore_dpr,nq_146,0.14285714285714285,0.2,0.8433349824035605,0.15666501759643947,1.0,1.0,11.031768000066222,218.04991599992718,True,0;1;2;3;5,2;6;8;9;14;22;33
qore_dpr,nq_147,0.2,0.2,0.7793626283900202,0.22063737160997976,1.0,1.0,11.133503999872119,283.5366270001032,True,0;1;2;3;12,0;6;8;11;40
qore_dpr,nq_148,0.3333333333333333,0.4,0.8610778494544384,0.13892215054556156,0.0,0.0,11.092372000121031,261.16078199993353,True,0;1;2;3;7,0;1;4;6;17;22
qore_dpr,nq_149,0.5,0.2,0.8498571332940209,0.1501428667059791,0.0,0.0,11.128415000030145,195.67641300000105,True,0;1;2;3;5,2;4
qore_dpr,nq_150,,0.0,0.7249869913204645,0.2750130086795355,0.0,0.0,11.030735999838726,219.87258600006498,False,0;1;2;4;9,
qore_dpr,nq_151,0.0,0.0,0.8482530577334296,0.15174694226657037,0.0,0.0,11.165746999949988,196.8105899998136,True,0;1;2;7;8,4;6;18;22;28;38
qore_dpr,nq_152,1.0,0.4,0.767488165874199,0.232511834125801,0.0,0.8,11.089849999962098,197.8045360001488,True,0;1;3;4;5,0;1
qore_dpr,nq_153,0.6666666666666666,0.4,0.757634021045494,0.24236597895450596,1.0,1.0,11.061501999847678,174.2284770000424,True,0;1;2;5;13,0;1;46
qore_dpr,nq_154,,0.0,0.9244299459897093,0.07557005401029071,0.0,0.0,11.053085000185092,283.1043529999988,False,0;1;2;3;4,
qore_dpr,nq_155,,0.0,0.7121523003331273,0.28784769966687274,0.0,0.0,11.037123000050997,217.4190590001217,False,0;1;2;3;7,
qore_dpr,nq_156,0.1875,0.6,0.8981554537766314,0.10184454622336858,0.0,0.5,11.05996100000084,217.38793999998052,True,0;1;2;3;4,0;3;4;5;6;7;8;14;16;17;24;27;39;42;43;49
