configuration,question_id,plugin,mode,elapsed_ms,input_norm,output_norm,delta_norm
qore_dpr,nq_81,baseline,replace,0.14680699996461044,0.0,6.163532773882787,6.163532773882787
qore_dpr,nq_82,baseline,replace,0.15729599999758648,0.0,6.102150323765798,6.102150323765798
qore_dpr,nq_83,baseline,replace,0.151777000041875,0.0,5.7236643582603595,5.7236643582603595
qore_dpr,nq_84,baseline,replace,0.14689700003600592,0.0,5.934029844213955,5.934029844213955
qore_dpr,nq_85,baseline,replace,0.15278199998647324,0.0,6.453857794797471,6.453857794797471
qore_dpr,nq_86,baseline,replace,0.16163500004040543,0.0,5.319084124472561,5.319084124472561
qore_dpr,nq_87,baseline,replace,0.1452740000331687,0.0,5.379211091631213,5.379211091631213
qore_dpr,nq_88,baseline,replace,0.15350299997862749,0.0,6.54129288800994,6.54129288800994
qore_dpr,nq_89,baseline,replace,0.15099899997039756,0.0,6.286928279617459,6.286928279617459
qore_dpr,nq_90,baseline,replace,0.15190099998108053,0.0,4.917972354029183,4.917972354029183
qore_dpr,nq_91,baseline,replace,0.14940599999135884,0.0,6.101633848451542,6.101633848451542
qore_dpr,nq_92,baseline,replace,0.1398009999320493,0.0,5.655346152832457,5.655346152832457
qore_dpr,nq_93,baseline,replace,0.15067599997564685,0.0,5.0250669901653024,5.0250669901653024
qore_dpr,nq_94,baseline,replace,0.15964399995027634,0.0,5.499218014486292,5.499218014486292
qore_dpr,nq_95,baseline,replace,0.15989799999260867,0.0,6.444142621407397,6.444142621407397
qore_dpr,nq_96,baseline,replace,0.14932700003100763,0.0,5.692855664763555,5.692855664763555
qore_dpr,nq_97,baseline,replace,0.16261800010397565,0.0,5.568011167773366,5.568011167773366
qore_dpr,nq_98,baseline,replace,0.14972799999668496,0.0,6.232576459392201,6.232576459392201
qore_dpr,nq_99,baseline,replace,0.14888600003359898,0.0,5.726301708926513,5.726301708926513
qore_dpr,nq_100,baseline,replace,0.14919500006271846,0.0,6.029051278808207,6.029051278808207
qore_dpr,nq_101,baseline,replace,0.1491799999939758,0.0,5.856757507659512,5.856757507659512
qore_dpr,nq_102,baseline,replace,0.1518959999202707,0.0,5.612746226551731,5.612746226551731
qore_dpr,nq_103,baseline,replace,0.14296599999852333,0.0,5.648460236309383,5.648460236309383
qore_dpr,nq_104,baseline,replace,0.1637539999137516,0.0,6.614495343390486,6.614495343390486
qore_dpr,nq_105,baseline,replace,0.15830300003472075,0.0,6.0519210327977575,6.0519210327977575
qore_dpr,nq_106,baseline,replace,0.1523760000736729,0.0,6.049398030302317,6.049398030302317
qore_dpr,nq_107,baseline,replace,0.1528789999838409,0.0,5.677069834171157,5.677069834171157
qore_dpr,nq_108,baseline,replace,0.1457960000834646,0.0,5.838764521369644,5.838764521369644
qore_dpr,nq_109,baseline,replace,0.145667999959187,0.0,5.6839288912334185,5.6839288912334185
qore_dpr,nq_110,baseline,replace,0.1529020000816672,0.0,6.064146463493601,6.064146463493601
qore_dpr,nq_111,baseline,replace,0.16312800005380268,0.0,6.614545740490137,6.614545740490137
qore_dpr,nq_112,baseline,replace,0.14822299999650568,0.0,5.886415966443158,5.886415966443158
qore_dpr,nq_113,baseline,replace,0.14909100002569176,0.0,5.483165292389113,5.483165292389113
qore_dpr,nq_114,baseline,replace,0.15647600002921536,0.0,6.328006318452033,6.328006318452033
qore_dpr,nq_115,baseline,replace,0.14946800001780502,0.0,5.426763293179799,5.426763293179799
qore_dpr,nq_116,baseline,replace,0.15324200001032295,0.0,6.259369470004385,6.259369470004385
qore_dpr,nq_117,baseline,replace,0.15326400000503781,0.0,6.268447103581482,6.268447103581482
qore_dpr,nq_118,baseline,replace,0.15256900007898366,0.0,5.626871053072235,5.626871053072235
qore_dpr,nq_119,baseline,replace,0.1678450000781595,0.0,6.139239597417586,6.139239597417586
qore_dpr,nq_120,baseline,replace,0.14987899999141518,0.0,5.595513261692412,5.595513261692412
qore_dpr,nq_121,baseline,replace,0.1434509999853617,0.0,6.087086156811208,6.087086156811208
qore_dpr,nq_122,baseline,replace,0.16308800002207136,0.0,5.906485245909371,5.906485245909371
qore_dpr,nq_123,baseline,replace,0.14968699997552903,0.0,6.046528996423513,6.046528996423513
qore_dpr,nq_124,baseline,replace,0.15514200003963197,0.0,5.617478260875237,5.617478260875237
qore_dpr,nq_125,baseline,replace,0.1513270000259581,0.0,6.203840136427938,6.203840136427938
qore_dpr,nq_126,baseline,replace,0.14138200003799284,0.0,5.123920195420874,5.123920195420874
qore_dpr,nq_127,baseline,replace,0.14793299999382725,0.0,5.45571620565779,5.45571620565779
qore_dpr,nq_128,baseline,replace,0.1490409999860276,0.0,6.290096636867691,6.290096636867691
qore_dpr,nq_129,baseline,replace,0.2033700000083627,0.0,6.2284997891414005,6.2284997891414005
qore_dpr,nq_130,baseline,replace,0.19733999999971275,0.0,5.754940537753835,5.754940537753835
qore_dpr,nq_131,baseline,replace,0.17638400004216237,0.0,6.636825740625144,6.636825740625144
qore_dpr,nq_132,baseline,replace,0.199326000029032,0.0,6.105351728984167,6.105351728984167
qore_dpr,nq_133,baseline,replace,0.2065429999902335,0.0,6.144197383646673,6.144197383646673
qore_dpr,nq_134,baseline,replace,0.19660999998905027,0.0,6.292443299266371,6.292443299266371
qore_dpr,nq_135,baseline,replace,0.19712999994681013,0.0,4.9006546962347715,4.9006546962347715
qore_dpr,nq_136,baseline,replace,0.17754400005287607,0.0,5.197618404505466,5.197618404505466
qore_dpr,nq_137,baseline,replace,0.20130400002926763,0.0,5.868162826686614,5.868162826686614
qore_dpr,nq_138,baseline,replace,0.19526599999153404,0.0,5.819017142052572,5.819017142052572
qore_dpr,nq_139,baseline,replace,0.19375299996227113,0.0,5.181138490339319,5.181138490339319
qore_dpr,nq_140,baseline,replace,0.20218800000293413,0.0,5.944692992283593,5.944692992283593
qore_dpr,nq_141,baseline,replace,0.2147960000229432,0.0,6.318074751837418,6.318074751837418
qore_dpr,nq_142,baseline,replace,0.2025979999871197,0.0,6.39196188483244,6.39196188483244
qore_dpr,nq_143,baseline,replace,0.16526800004612596,0.0,5.426963942705762,5.426963942705762
qore_dpr,nq_144,baseline,replace,0.16780599992216594,0.0,6.4890055082331175,6.4890055082331175
qore_dpr,nq_145,baseline,replace,0.17895600001338607,0.0,5.844212356023104,5.844212356023104
qore_dpr,nq_146,baseline,replace,0.18070600003738946,0.0,5.846169121214038,5.846169121214038
qore_dpr,nq_147,baseline,replace,0.1671289999194414,0.0,5.7641360894074305,5.7641360894074305
qore_dpr,nq_148,baseline,replace,0.21376799998051865,0.0,6.364966792760356,6.364966792760356
qore_dpr,nq_149,baseline,replace,0.22224600002118677,0.0,5.897275858357101,5.897275858357101
qore_dpr,nq_150,baseline,replace,0.22379899996849417,0.0,5.647310028163966,5.647310028163966
qore_dpr,nq_151,baseline,replace,0.2069319999691288,0.0,6.023921408054455,6.023921408054455
qore_dpr,nq_152,baseline,replace,0.17947399999229674,0.0,5.285710777832523,5.285710777832523
qore_dpr,nq_153,baseline,replace,0.1677169999538819,0.0,5.550106456179935,5.550106456179935
qore_dpr,nq_154,baseline,replace,0.19314899998335022,0.0,6.485604176113738,6.485604176113738
qore_dpr,nq_155,baseline,replace,0.16594699991401285,0.0,5.5158693988088086,5.5158693988088086
qore_dpr,nq_156,baseline,replace,0.17363200004183454,0.0,6.5358422258722655,6.5358422258722655
qore_dpr,nq_157,baseline,replace,0.1639189999877999,0.0,5.632525184022152,5.632525184022152
qore_dpr,nq_158,baseline,replace,0.1621549999981653,0.0,5.261951728965441,5.261951728965441
qore_dpr,nq_159,baseline,replace,0.21300799994605768,0.0,5.561506386255756,5.561506386255756
qore_dpr,nq_160,baseline,replace,0.25236500005121343,0.0,5.681873848513909,5.681873848513909
qore_dpr,nq_161,baseline,replace,0.2423789999284054,0.0,6.439008215741424,6.439008215741424
qore_dpr,nq_162,baseline,replace,0.21172599997498764,0.0,5.7245900801856155,5.7245900801856155
qore_dpr,nq_163,baseline,replace,0.1726320000443593,0.0,5.151186704571752,5.151186704571752
qore_dpr,nq_164,baseline,replace,0.17162000006010203,0.0,5.525985938630762,5.525985938630762
qore_dpr,nq_165,baseline,replace,0.19874600002367515,0.0,5.542212933222185,5.542212933222185
qore_dpr,nq_166,baseline,replace,0.2032029999554652,0.0,6.2863641951450875,6.2863641951450875
qore_dpr,nq_167,baseline,replace,0.1810849998946651,0.0,6.140694561779726,6.140694561779726
qore_dpr,nq_168,baseline,replace,0.16081100000064907,0.0,5.98119994514703,5.98119994514703
qore_dpr,nq_169,baseline,replace,0.22906399999556015,0.0,6.243841339599455,6.243841339599455
qore_dpr,nq_170,baseline,replace,0.21700000002056186,0.0,6.241777626789879,6.241777626789879
qore_dpr,nq_171,baseline,replace,0.20913899993502127,0.0,5.9932247976785815,5.9932247976785815
qore_dpr,nq_172,baseline,replace,0.2093909999985044,0.0,5.278949604661418,5.278949604661418
qore_dpr,nq_173,baseline,replace,0.2183609999519831,0.0,4.9199604900922695,4.9199604900922695
qore_dpr,nq_174,baseline,replace,0.17923500001870707,0.0,5.824276804426046,5.824276804426046
qore_dpr,nq_175,baseline,replace,0.1914189999752125,0.0,5.856298706362945,5.856298706362945
qore_dpr,nq_176,baseline,replace,0.22354999998697167,0.0,5.719383652011657,5.719383652011657
qore_dpr,nq_177,baseline,replace,0.17609700000775774,0.0,5.993040564238358,5.993040564238358
qore_dpr,nq_178,baseline,replace,0.22025300006589532,0.0,6.480767208372151,6.480767208372151
qore_dpr,nq_179,baseline,replace,0.22618999992118916,0.0,5.062454035495322,5.062454035495322
qore_dpr,nq_180,baseline,replace,0.21774599997570476,0.0,6.274465939317995,6.274465939317995
qore_dpr,nq_181,baseline,replace,0.19649600005777756,0.0,6.2569036976685934,6.2569036976685934
qore_dpr,nq_182,baseline,replace,0.17103200002566155,0.0,5.245266909163912,5.245266909163912
qore_dpr,nq_183,baseline,replace,0.19916100006867055,0.0,4.943509595556237,4.943509595556237
qore_dpr,nq_184,baseline,replace,0.18583300004593184,0.0,5.757023323766493,5.757023323766493
qore_dpr,nq_185,baseline,replace,0.1932400000441703,0.0,5.359195532340936,5.359195532340936
qore_dpr,nq_186,baseline,replace,0.16739800003051641,0.0,5.921223900499322,5.921223900499322
qore_dpr,nq_187,baseline,replace,0.17229899992798892,0.0,5.40219519806367,5.40219519806367
qore_dpr,nq_188,baseline,replace,0.18453799998496834,0.0,5.862707525765608,5.862707525765608
qore_dpr,nq_189,baseline,replace,0.23222599998007354,0.0,4.99741574689348,4.99741574689348
qore_dpr,nq_190,baseline,replace,0.22104499998931715,0.0,5.891052181863936,5.891052181863936
qore_dpr,nq_191,baseline,replace,0.18974700003582257,0.0,6.490910992936007,6.490910992936007
qore_dpr,nq_192,baseline,replace,0.1939139999649342,0.0,5.819008287502505,5.819008287502505
qore_dpr,nq_193,baseline,replace,0.16526199999589153,0.0,6.326266955112295,6.326266955112295
qore_dpr,nq_194,baseline,replace,0.18669300004603429,0.0,5.466844226401809,5.466844226401809
qore_dpr,nq_195,baseline,replace,0.19009899995126034,0.0,6.751691267564243,6.751691267564243
qore_dpr,nq_196,baseline,replace,0.18073700005061255,0.0,5.8556098450683916,5.8556098450683916
qore_dpr,nq_197,baseline,replace,0.17746899993653642,0.0,6.178986336912769,6.178986336912769
qore_dpr,nq_198,baseline,replace,0.16421299994817673,0.0,6.3003193650336575,6.3003193650336575
qore_dpr,nq_199,baseline,replace,0.15740800006369682,0.0,6.2498148112766305,6.2498148112766305
qore_as_control,nq_0,baseline,replace,0.2206059999707577,0.0,6.135808830193063,6.135808830193063
qore_as_control,nq_1,baseline,replace,0.1768100000845152,0.0,5.8207139294233725,5.8207139294233725
qore_as_control,nq_2,baseline,replace,0.162045000024591,0.0,4.985848299416998,4.985848299416998
qore_as_control,nq_3,baseline,replace,0.16383399997721426,0.0,6.366249080164166,6.366249080164166
qore_as_control,nq_4,baseline,replace,0.15198699998109078,0.0,6.257234247101976,6.257234247101976
qore_as_control,nq_5,baseline,replace,0.15113599999949656,0.0,6.2221211342846585,6.2221211342846585
qore_as_control,nq_6,baseline,replace,0.16797000000678963,0.0,6.429793569840613,6.429793569840613
qore_as_control,nq_7,baseline,replace,0.14684299992495653,0.0,6.5417899531358,6.5417899531358
qore_as_control,nq_8,baseline,replace,0.1739360000101442,0.0,5.248143031930132,5.248143031930132
qore_as_control,nq_9,baseline,replace,0.154377000058048,0.0,5.830538597290635,5.830538597290635
qore_as_control,nq_10,baseline,replace,0.15597100002651132,0.0,5.61350215180187,5.61350215180187
qore_as_control,nq_11,baseline,replace,0.15190599992820353,0.0,5.445326270857907,5.445326270857907
qore_as_control,nq_12,baseline,replace,0.15461800001048687,0.0,5.7230596058062995,5.7230596058062995
qore_as_control,nq_13,baseline,replace,0.15528500000527856,0.0,5.38532500493756,5.38532500493756
qore_as_control,nq_14,baseline,replace,0.1494500000944754,0.0,5.922827625359093,5.922827625359093
qore_as_control,nq_15,baseline,replace,0.14909999993051315,0.0,5.047601970788997,5.047601970788997
qore_as_control,nq_16,baseline,replace,0.14850199988813984,0.0,5.896591290936628,5.896591290936628
qore_as_control,nq_17,baseline,replace,0.14782200003082835,0.0,5.8548127858504815,5.8548127858504815
qore_as_control,nq_18,baseline,replace,0.14363399998273962,0.0,5.912317829364883,5.912317829364883
qore_as_control,nq_19,baseline,replace,0.14750699995147443,0.0,5.840914612997901,5.840914612997901
qore_as_control,nq_20,baseline,replace,0.14501800001198717,0.0,6.226407562629137,6.226407562629137
qore_as_control,nq_21,baseline,replace,0.18124799998986418,0.0,4.885628708346163,4.885628708346163
qore_as_control,nq_22,baseline,replace,0.1488660000177333,0.0,5.620821355351026,5.620821355351026
qore_as_control,nq_23,baseline,replace,0.15105199997833552,0.0,6.068042958769134,6.068042958769134
qore_as_control,nq_24,baseline,replace,0.1678529999935563,0.0,5.893169056342089,5.893169056342089
qore_as_control,nq_25,baseline,replace,0.15124799995192006,0.0,5.848764153441528,5.848764153441528
qore_as_control,nq_26,baseline,replace,0.1464719999830777,0.0,4.986708096822563,4.986708096822563
qore_as_control,nq_27,baseline,replace,0.17321899997568835,0.0,4.915882879307239,4.915882879307239
qore_as_control,nq_28,baseline,replace,0.16111499996895873,0.0,6.204271475393632,6.204271475393632
qore_as_control,nq_29,baseline,replace,0.1706920000970058,0.0,6.285324306884681,6.285324306884681
qore_as_control,nq_30,baseline,replace,0.15663499993934238,0.0,5.809781813109233,5.809781813109233
qore_as_control,nq_31,baseline,replace,0.21203300002525793,0.0,5.524472587342014,5.524472587342014
qore_as_control,nq_32,baseline,replace,0.15261700002611178,0.0,5.862571017357121,5.862571017357121
qore_as_control,nq_33,baseline,replace,0.14622900005178963,0.0,4.867174175356701,4.867174175356701
qore_as_control,nq_34,baseline,replace,0.18012699990777037,0.0,6.024542786201981,6.024542786201981
qore_as_control,nq_35,baseline,replace,0.14826399990397476,0.0,5.934870435840898,5.934870435840898
qore_as_control,nq_36,baseline,replace,0.1503119999597402,0.0,5.9710915868958025,5.9710915868958025
qore_as_control,nq_37,baseline,replace,0.14640100005181012,0.0,5.310261010857203,5.310261010857203
qore_as_control,nq_38,baseline,replace,0.14574299996183981,0.0,6.1879849319810445,6.1879849319810445
qore_as_control,nq_39,baseline,replace,0.14656700000159617,0.0,6.259572322917376,6.259572322917376
qore_as_control,nq_40,baseline,replace,0.1457779999327613,0.0,6.329407904109478,6.329407904109478
qore_as_control,nq_41,baseline,replace,0.15304199996535317,0.0,5.956386929958668,5.956386929958668
qore_as_control,nq_42,baseline,replace,0.14871299993046705,0.0,5.977592187833619,5.977592187833619
qore_as_control,nq_43,baseline,replace,0.1498459999993429,0.0,5.284580059143323,5.284580059143323
qore_as_control,nq_44,baseline,replace,0.16583700005412538,0.0,6.459046566808221,6.459046566808221
qore_as_control,nq_45,baseline,replace,0.166626999998698,0.0,6.500309157820785,6.500309157820785
qore_as_control,nq_46,baseline,replace,0.1428169999826423,0.0,6.440333425710759,6.440333425710759
qore_as_control,nq_47,baseline,replace,0.14233499996407772,0.0,6.43050661302621,6.43050661302621
qore_as_control,nq_48,baseline,replace,0.14864599995689787,0.0,5.689040768553662,5.689040768553662
qore_as_control,nq_49,baseline,replace,0.15285400002085225,0.0,5.965389555261214,5.965389555261214
qore_as_control,nq_50,baseline,replace,0.1438069999721847,0.0,5.95899262124213,5.95899262124213
qore_as_control,nq_51,baseline,replace,0.14536599996972654,0.0,6.2589058593588005,6.2589058593588005
qore_as_control,nq_52,baseline,replace,0.14974800001255062,0.0,5.232513582918393,5.232513582918393
qore_as_control,nq_53,baseline,replace,0.15184999995199178,0.0,5.628307831702974,5.628307831702974
qore_as_control,nq_54,baseline,replace,0.18169299994497123,0.0,6.359158170915616,6.359158170915616
qore_as_control,nq_55,baseline,replace,0.14578800005438097,0.0,6.073268305575337,6.073268305575337
qore_as_control,nq_56,baseline,replace,0.16791300004115328,0.0,5.667359552098026,5.667359552098026
qore_as_control,nq_57,baseline,replace,0.1465010000174516,0.0,5.451666440727039,5.451666440727039
qore_as_control,nq_58,baseline,replace,0.15383000004476344,0.0,4.7917350813490485,4.7917350813490485
qore_as_control,nq_59,baseline,replace,0.1585320000003776,0.0,5.0192777604843375,5.0192777604843375
qore_as_control,nq_60,baseline,replace,0.15175700002600934,0.0,5.621649036526739,5.621649036526739
qore_as_control,nq_61,baseline,replace,0.1500580000310947,0.0,5.733022785103862,5.733022785103862
qore_as_control,nq_62,baseline,replace,0.16062400004557276,0.0,6.130161899853848,6.130161899853848
qore_as_control,nq_63,baseline,replace,0.1478780000070401,0.0,5.991376511662055,5.991376511662055
qore_as_control,nq_64,baseline,replace,0.15003100008925685,0.0,6.124354648432591,6.124354648432591
qore_as_control,nq_65,baseline,replace,0.15024999993329402,0.0,6.430030214288235,6.430030214288235
qore_as_control,nq_66,baseline,replace,0.14793100001497805,0.0,6.0519748753747376,6.0519748753747376
qore_as_control,nq_67,baseline,replace,0.16274500001145498,0.0,5.267053446905721,5.267053446905721
qore_as_control,nq_68,baseline,replace,0.14526500001466047,0.0,6.198715389050904,6.198715389050904
qore_as_control,nq_69,baseline,replace,0.1478410000572694,0.0,5.001311938666666,5.001311938666666
qore_as_control,nq_70,baseline,replace,0.14813200004937244,0.0,5.609079097793744,5.609079097793744
qore_as_control,nq_71,baseline,replace,0.14570200005437073,0.0,6.488059884595345,6.488059884595345
qore_as_control,nq_72,baseline,replace,0.14413000008062227,0.0,5.423475086890199,5.423475086890199
qore_as_control,nq_73,baseline,replace,0.1461589999962598,0.0,5.053347710062351,5.053347710062351
qore_as_control,nq_74,baseline,replace,0.14866300000448973,0.0,5.68440543372787,5.68440543372787
qore_as_control,nq_75,baseline,replace,0.14276799993240274,0.0,5.490448801502913,5.490448801502913
qore_as_control,nq_76,baseline,replace,0.14916899999661837,0.0,5.370778748020805,5.370778748020805
qore_as_control,nq_77,baseline,replace,0.1518530000339524,0.0,5.11649297477017,5.11649297477017
qore_as_control,nq_78,baseline,replace,0.14862900002299284,0.0,5.906344261613483,5.906344261613483
qore_as_control,nq_79,baseline,replace,0.15177199998106516,0.0,5.766559683838349,5.766559683838349
qore_as_control,nq_80,baseline,replace,0.15597200001593592,0.0,5.849487929800339,5.849487929800339
qore_as_control,nq_81,baseline,replace,0.15073700001266843,0.0,6.219252857160766,6.219252857160766
qore_as_control,nq_82,baseline,replace,0.15456400001312431,0.0,5.785210140629268,5.785210140629268
qore_as_control,nq_83,baseline,replace,0.14502399994853477,0.0,5.803692346090959,5.803692346090959
qore_as_control,nq_84,baseline,replace,0.2058320000060121,0.0,5.750007405121267,5.750007405121267
qore_as_control,nq_85,baseline,replace,0.184146999913537,0.0,6.061192188578822,6.061192188578822
qore_as_control,nq_86,baseline,replace,0.18801300006998645,0.0,5.156379486912358,5.156379486912358
qore_as_control,nq_87,baseline,replace,0.18527199995332921,0.0,5.381827591443935,5.381827591443935
