configuration,question_id,recall,precision,redundancy,diversity,em,f1,selection_time_ms,generation_time_ms,retrieval_hit,selected_ranks,gold_ranks,plugin_timing_available,plugin_timing_ms
qore_as_control,nq_17,0.2,0.2,0.8234791843263715,0.17652081567362854,1.0,1.0,11.36598599998706,192.11790399998563,True,1;13;20;22;29,8;12;22;27;28,True,baseline:0.165073
qore_as_control,nq_18,0.05263157894736842,0.2,0.8053153524811634,0.19468464751883663,0.0,0.5,11.320735000026616,192.09108400002606,True,3;10;18;34;41,0;1;2;4;5;6;7;10;16;17;20;22;25;27;33;36;37;43;49,True,baseline:0.168934
qore_as_control,nq_19,0.2,1.0,0.7832095675627189,0.21679043243728113,0.0,0.0,11.194454000019505,194.83632500003978,True,0;9;11;18;27,0;1;2;3;4;5;6;8;9;11;12;13;15;17;18;21;23;27;31;32;36;43;45;47;49,True,baseline:0.161314
qore_as_control,nq_20,0.5,0.4,0.8389580345605078,0.16104196543949223,0.0,0.0,11.162113000011686,244.94376899997405,True,0;6;9;30;42,0;21;42;48,True,baseline:0.169868
qore_as_control,nq_21,0.75,0.6,0.6604867223791132,0.3395132776208868,0.0,0.33333333333333337,11.161422999975912,297.6143470000352,True,0;1;3;25;48,0;1;3;16,True,baseline:0.153085
qore_as_control,nq_22,0.3333333333333333,0.8,0.7779250985182056,0.22207490148179443,0.0,0.6666666666666666,11.178255000004356,171.90393799995718,True,0;3;5;26;30,0;3;5;12;17;22;24;26;28;31;34;48,True,baseline:0.156126
qore_as_control,nq_23,0.75,0.6,0.8251881144429756,0.17481188555702443,1.0,1.0,11.220617999981641,172.38592000001063,True,5;7;8;33;34,5;8;31;33,True,baseline:0.165111
qore_as_control,nq_24,1.0,0.8,0.9102010331457286,0.08979896685427136,1.0,1.0,11.291072000005897,216.5857300000198,True,0;1;2;4;7,0;2;4;7,True,baseline:0.163209
qore_as_control,nq_25,0.3333333333333333,0.8,0.7718850651428916,0.22811493485710843,0.0,0.5,11.285766000014519,212.87994400000798,True,7;15;19;24;43,0;3;5;15;19;24;34;37;41;42;43;45,True,baseline:0.183972
qore_as_control,nq_26,,0.0,0.6727415658000853,0.32725843419991474,0.0,0.0,11.229896000031658,236.19919499998332,False,8;23;29;45;46,,True,baseline:0.173376
qore_as_control,nq_27,1.0,0.2,0.6411275353263264,0.3588724646736736,0.0,0.8,11.20714000001044,274.28980999997066,True,0;13;14;20;29,0,True,baseline:0.157727
qore_as_control,nq_28,0.35714285714285715,1.0,0.8423135163671047,0.15768648363289528,0.0,0.6666666666666666,11.119728000039686,193.69748399998343,True,14;31;32;35;40,0;1;3;11;14;15;18;25;28;31;32;35;40;45,True,baseline:0.159156
qore_as_control,nq_29,0.5,0.2,0.8546793899849771,0.14532061001502294,0.0,1.0,11.253305000025193,255.59640000000172,True,2;4;9;10;22,1;2,True,baseline:0.166408
qore_as_control,nq_30,0.5,0.8,0.7933957345585538,0.20660426544144617,1.0,1.0,11.184976000038205,275.6428130000472,True,0;1;25;27;33,0;1;3;6;10;25;27;29,True,baseline:0.169466
qore_as_control,nq_31,1.0,0.2,0.8118790882970668,0.1881209117029332,1.0,1.0,11.38178799999423,172.17440399997486,True,0;3;5;6;44,0,True,baseline:0.168755
qore_as_control,nq_32,,0.0,0.78840390451779,0.21159609548221003,0.0,0.5,11.582928999985143,172.29388199996265,False,3;5;15;19;32,,True,baseline:0.164573
qore_as_control,nq_33,0.0,0.0,0.6037403700293253,0.39625962997067465,0.0,0.8,11.183426000002328,213.13138499999695,True,5;28;31;39;47,0;6,True,baseline:0.160231
qore_as_control,nq_34,0.4,0.4,0.8244662323566813,0.17553376764331874,0.0,0.0,11.347077999971589,275.0420540000391,True,2;6;7;8;31,1;4;8;13;31,True,baseline:0.165309
qore_as_control,nq_35,1.0,0.6,0.900795916497173,0.09920408350282695,1.0,1.0,11.246292999999241,255.5928460000132,True,3;5;6;11;15,3;5;6,True,baseline:0.173049
qore_as_control,nq_36,0.0,0.0,0.7486184147000069,0.2513815852999931,0.0,0.0,11.213123999993968,192.87004499994964,True,3;17;20;27;31,5;7,True,baseline:0.167864
qore_as_control,nq_37,0.75,0.6,0.7393257980810525,0.2606742019189475,1.0,1.0,11.174294999989343,254.13126800003738,True,0;3;17;30;33,0;3;23;30,True,baseline:0.194614
qore_as_control,nq_38,0.2777777777777778,1.0,0.8587860043478145,0.1412139956521855,0.0,0.8,11.399065000034625,337.51668099995413,True,0;5;6;8;11,0;1;2;3;4;5;6;7;8;11;17;19;25;26;31;33;45;47,True,baseline:0.165986
qore_as_control,nq_39,0.05555555555555555,0.2,0.8500325287756467,0.14996747122435328,0.0,0.5,11.289138999984516,194.4043369999804,True,0;1;27;41;47,2;3;4;6;8;10;11;15;16;19;23;33;38;40;43;44;45;47,True,baseline:0.163166
qore_as_control,nq_40,,0.0,0.8863373361045189,0.11366266389548108,0.0,0.0,11.212048000004415,438.7672459999976,False,1;6;13;30;34,,True,baseline:0.167877
qore_as_control,nq_41,,0.0,0.8029609282684909,0.19703907173150914,0.0,0.0,11.270101999969029,380.30484399996567,False,8;12;17;31;42,,True,baseline:0.169548
qore_as_control,nq_42,0.75,0.6,0.8090624904723966,0.19093750952760336,1.0,1.0,11.32011700002522,192.80688799995005,True,0;13;14;17;21,0;14;21;29,True,baseline:0.187089
qore_as_control,nq_43,,0.0,0.6789006493212651,0.32109935067873485,0.0,0.0,11.186033000001316,233.79680800002234,False,8;26;34;35;36,,True,baseline:0.162565
qore_as_control,nq_44,0.0,0.0,0.8591387544363798,0.14086124556362023,0.0,0.0,11.116749999985132,193.45918399994844,True,0;5;25;41;44,47,True,baseline:0.184893
qore_as_control,nq_45,0.11904761904761904,1.0,0.8518551726209793,0.14814482737902068,0.0,0.5,11.108837000051608,215.21889699999974,True,6;11;35;40;49,0;1;2;3;4;5;6;7;8;10;11;13;14;15;16;17;19;20;23;24;25;26;27;28;29;30;31;32;33;35;36;37;39;40;41;43;44;45;46;47;48;49,True,baseline:0.158345
qore_as_control,nq_46,0.0,0.0,0.8462928316981531,0.15370716830184694,0.0,0.0,11.278690999972696,277.2992939999881,True,10;20;22;28;29,8;9;12,True,baseline:0.163061
qore_as_control,nq_47,0.25,0.4,0.8723644402056744,0.12763555979432561,0.0,0.5,11.17097299999159,254.51514399998132,True,2;16;19;29;36,2;6;9;22;36;38;40;43,True,baseline:0.161085
qore_as_control,nq_48,0.18181818181818182,0.4,0.7677023478348122,0.23229765216518783,0.0,0.0,11.258348000012575,253.50772000001598,True,1;2;3;25;34,0;1;2;4;6;7;9;16;18;41;47,True,baseline:0.152184
qore_as_control,nq_49,0.3333333333333333,0.2,0.7955556703109785,0.2044443296890215,0.0,0.5,11.219592999964334,214.65071300002592,True,1;6;35;41;45,10;21;45,True,baseline:0.175774
qore_as_control,nq_50,,0.0,0.7594973493197579,0.24050265068024212,0.0,0.28571428571428575,11.121348000017406,219.01037599997153,False,3;12;17;28;29,,True,baseline:0.169351
qore_as_control,nq_51,0.09523809523809523,0.4,0.8417895760075063,0.15821042399249374,1.0,1.0,11.273010999957478,174.921003999998,True,31;34;42;43;49,2;3;4;5;6;15;17;19;20;21;22;25;26;28;29;37;38;40;42;43;45,True,baseline:0.155678
qore_as_control,nq_52,,0.0,0.6580139092928325,0.34198609070716746,0.0,0.0,11.375532000101884,176.055078000104,False,11;23;26;34;39,,True,baseline:0.174498
qore_as_control,nq_53,0.17647058823529413,0.6,0.7091926641087198,0.29080733589128016,0.0,0.6666666666666666,11.346256000024368,238.72654899992085,True,16;17;41;43;44,0;3;4;7;9;11;13;14;22;28;34;37;41;43;44;45;46,True,baseline:0.174020
qore_as_control,nq_54,0.2,0.2,0.8342245564672475,0.16577544353275253,0.0,0.0,11.27261199997065,242.28709699991668,True,2;21;22;40;42,1;13;34;42;47,True,baseline:0.157048
qore_as_control,nq_55,0.3333333333333333,0.4,0.7929647419852625,0.20703525801473754,1.0,1.0,11.356638000052044,218.4896190000245,True,3;15;27;46;47,3;13;15;18;26;37,True,baseline:0.194810
qore_as_control,nq_56,,0.0,0.7388401911112723,0.2611598088887277,0.0,0.0,11.385334999999941,175.79783900009716,False,26;28;36;40;48,,True,baseline:0.163411
qore_as_control,nq_57,0.6666666666666666,0.8,0.8261734202623845,0.1738265797376155,1.0,1.0,11.418849000051523,186.48835599992708,True,0;1;2;4;6,0;1;2;4;5;38,True,baseline:0.184742
qore_as_control,nq_58,,0.0,0.6135741339489021,0.38642586605109785,0.0,0.0,11.129340000024968,254.34852499995486,False,0;1;19;34;45,,True,baseline:0.162929
qore_as_control,nq_59,,0.0,0.6484230710338081,0.35157692896619186,0.0,0.28571428571428575,11.334775000023,234.18048600001384,False,4;21;32;33;35,,True,baseline:0.198339
qore_as_control,nq_60,0.36363636363636365,0.8,0.7980892725757036,0.2019107274242964,0.0,0.5,11.28382199999578,232.26742700001068,True,1;3;17;30;35,1;3;4;5;6;17;18;22;28;35;37,True,baseline:0.172680
qore_as_control,nq_61,0.5,0.8,0.7562575560518632,0.24374244394813682,0.0,0.6666666666666666,11.182556999983717,299.8398959999804,True,4;7;17;36;47,3;4;7;10;24;34;36;47,True,baseline:0.172037
qore_as_control,nq_62,0.75,0.6,0.8016470547823153,0.19835294521768465,0.0,0.4,11.255093000045235,192.0016689999784,True,6;11;14;19;20,2;11;19;20,True,baseline:0.194722
qore_as_control,nq_63,0.3333333333333333,0.2,0.8140309606655348,0.18596903933446518,0.0,0.6666666666666666,11.13479200000711,215.53604999996878,True,0;4;12;13;15,0;18;49,True,baseline:0.164043
qore_as_control,nq_64,0.2727272727272727,0.6,0.8371888670370181,0.16281113296298189,0.0,0.6666666666666666,11.21546300009868,192.44072699996195,True,0;12;25;36;47,0;1;3;4;7;9;10;12;29;32;36,True,baseline:0.184796
qore_as_control,nq_65,0.625,1.0,0.9032599662622462,0.09674003373775375,0.0,0.6666666666666666,11.194306999982473,191.36791699997957,True,0;3;6;9;37,0;3;4;5;6;7;9;37,True,baseline:0.171938
qore_as_control,nq_66,0.36363636363636365,0.8,0.7807348065027465,0.21926519349725349,1.0,1.0,11.195693999979994,273.38458600002014,True,9;13;16;20;26,0;3;9;11;13;16;24;26;31;34;38,True,baseline:0.165251
qore_as_control,nq_67,,0.0,0.7000849449073352,0.2999150550926648,1.0,1.0,11.207348000084494,191.5385550000792,False,1;6;7;9;31,,True,baseline:0.164607
qore_as_control,nq_68,0.0,0.0,0.8462476448964228,0.1537523551035772,0.0,0.5,11.16526700002396,193.30469099998027,True,0;2;16;33;47,4;11,True,baseline:0.183452
qore_as_control,nq_69,,0.0,0.6787632268143693,0.3212367731856307,0.0,0.0,11.172331000011582,253.49034900000333,False,3;8;9;23;34,,True,baseline:0.164029
qore_as_control,nq_70,0.0,0.0,0.7029385790640859,0.29706142093591414,0.0,0.0,11.422016000096846,191.52362399995582,True,2;40;42;43;45,7;24,True,baseline:0.171599
qore_as_control,nq_71,0.2222222222222222,0.4,0.8704958373298914,0.12950416267010856,0.0,0.6666666666666666,16.371681999999055,194.07093500001338,True,2;23;29;31;39,0;3;5;12;14;18;22;23;29,True,baseline:0.177815
qore_as_control,nq_72,0.375,0.6,0.7401268211497769,0.2598731788502231,0.0,0.5714285714285715,11.300288000029468,246.3787389999652,True,0;1;10;17;43,0;1;2;3;4;11;14;43,True,baseline:0.176275
qore_as_control,nq_73,1.0,0.6,0.7363225368997981,0.2636774631002019,1.0,1.0,11.259940000059032,176.31999200000337,True,0;1;4;12;43,0;1;4,True,baseline:0.164852
qore_as_control,nq_74,0.6666666666666666,0.4,0.8103143524869306,0.18968564751306938,0.0,0.5,11.360616999922968,259.6061520000603,True,4;9;11;40;47,9;40;41,True,baseline:0.199526
qore_as_control,nq_75,1.0,0.8,0.7895018737987641,0.21049812620123587,1.0,1.0,11.251024999978654,218.71336900005645,True,0;1;2;10;24,0;1;2;24,True,baseline:0.179236
qore_as_control,nq_76,1.0,0.8,0.8914460782209618,0.10855392177903822,0.0,0.6666666666666666,11.265154999932747,290.1368169999614,True,0;1;3;7;10,0;1;3;10,True,baseline:0.181247
qore_as_control,nq_77,,0.0,0.6263210278858169,0.3736789721141831,0.0,0.4,11.632715000018834,222.1165309999833,False,10;18;32;44;47,,True,baseline:0.161463
qore_as_control,nq_78,0.4,0.4,0.8174135103336926,0.18258648966630742,1.0,1.0,11.206531999960134,262.33982599990213,True,0;13;23;28;38,0;16;19;25;28,True,baseline:0.158649
qore_as_control,nq_79,0.5,0.4,0.8260598644210682,0.17394013557893184,0.0,0.6666666666666666,11.25205100004223,304.282968999928,True,0;1;9;21;45,0;1;2;37,True,baseline:0.154629
qore_as_control,nq_80,0.5,0.8,0.8094359123819028,0.19056408761809718,1.0,1.0,11.316452000073696,240.41471799989722,True,3;4;8;13;31,0;2;3;4;7;8;13;14,True,baseline:0.164343
qore_as_control,nq_81,0.0967741935483871,0.6,0.8295594145236377,0.17044058547636232,1.0,1.0,13.627142000018466,197.05262499996934,True,5;8;14;32;47,0;1;2;3;4;5;7;8;9;10;11;12;13;15;18;23;25;26;27;28;29;31;33;35;36;37;39;41;43;45;47,True,baseline:0.180384
qore_as_control,nq_82,0.3333333333333333,0.2,0.7609242606668382,0.23907573933316184,0.0,0.5,11.353438000014648,174.2098199999873,True,3;12;18;27;44,3;5;35,True,baseline:0.180193
qore_as_control,nq_83,,0.0,0.7450482060652505,0.25495179393474954,0.0,0.0,11.427442000012888,213.96549999997205,False,6;25;40;41;46,,True,baseline:0.171310
qore_as_control,nq_84,0.0,0.0,0.7135132356946624,0.2864867643053376,0.0,0.28571428571428575,11.289487999988523,203.75592499999584,True,28;30;35;36;42,25,True,baseline:0.165948
qore_as_control,nq_85,0.2,0.2,0.8338389629969738,0.1661610370030262,0.0,0.0,11.227861999941524,213.41131200006203,True,4;7;18;35;37,1;3;8;37;39,True,baseline:0.161288
qore_as_control,nq_86,0.2857142857142857,0.4,0.6870064431662728,0.3129935568337272,0.0,0.6666666666666666,11.191614000040317,153.32211099996584,True,0;11;17;39;45,0;12;14;16;31;35;39,True,baseline:0.163878
qore_as_control,nq_87,0.6,0.6,0.7217692124377784,0.27823078756222164,1.0,1.0,11.135579999972833,256.12051200005226,True,0;1;4;37;49,0;1;4;12;30,True,baseline:0.162584
qore_as_control,nq_88,0.6666666666666666,0.4,0.9009832539235971,0.09901674607640287,0.0,0.3333333333333333,11.275648000037108,191.67241699994975,True,2;4;11;13;15,2;4;31,True,baseline:0.171434
qore_as_control,nq_89,0.0,0.0,0.8466505197747969,0.15334948022520312,0.0,0.0,11.331414000096629,155.3150199999891,True,6;20;27;30;35,14;22;23;25;40,True,baseline:0.160462
qore_as_control,nq_90,0.6666666666666666,0.4,0.6479646335455793,0.3520353664544207,0.0,0.6666666666666666,11.509904000035931,218.04282499999772,True,0;3;17;37;40,0;10;17,True,baseline:0.191748
qore_as_control,nq_91,,0.0,0.8367339007437036,0.16326609925629643,0.0,0.6666666666666666,11.162247000015668,261.3218550000056,False,0;5;7;9;42,,True,baseline:0.164055
qore_as_control,nq_92,,0.0,0.7839237658246304,0.21607623417536959,0.0,0.0,11.319691999915449,198.87799600007838,False,0;6;14;15;20,,True,baseline:0.165962
qore_as_control,nq_93,,0.0,0.6628492892941423,0.33715071070585767,0.0,0.3333333333333333,11.177864000046611,218.6983589999727,False,0;3;14;31;39,,True,baseline:0.165122
qore_as_control,nq_94,1.0,0.4,0.7324300789918518,0.26756992100814825,0.0,0.3333333333333333,11.190826000074594,282.509527000002,True,0;2;19;22;42,0;2,True,baseline:0.157056
qore_as_control,nq_95,0.45454545454545453,1.0,0.9343623713911284,0.06563762860887157,0.0,0.0,11.261631000024863,195.27945300001193,True,0;3;4;8;26,0;3;4;8;23;26;29;35;38;43;49,True,baseline:0.152112
qore_as_control,nq_96,0.75,0.6,0.7630188293349178,0.23698117066508217,1.0,1.0,11.181622000094649,176.61590700004126,True,1;8;10;25;36,0;1;25;36,True,baseline:0.151632
qore_as_control,nq_97,0.3333333333333333,0.2,0.8266711425963689,0.17332885740363113,1.0,1.0,11.265551000064988,196.8609740000602,True,25;29;35;47;49,8;13;47,True,baseline:0.159171
qore_as_control,nq_98,0.16666666666666666,0.4,0.8701348965660696,0.12986510343393043,0.0,0.0,11.197960000004059,368.66029200007233,True,0;2;33;47;48,0;1;7;10;11;18;24;25;26;28;36;48,True,baseline:0.156438
qore_as_control,nq_99,1.0,0.4,0.800688057073935,0.19931194292606502,0.0,0.4444444444444445,11.267148000001725,262.6725309999074,True,0;3;4;5;19,0;4,True,baseline:0.175209
qore_as_control,nq_100,0.42857142857142855,0.6,0.8360494764035818,0.16395052359641815,0.0,0.0,11.33384800004933,177.67528899992158,True,5;7;17;32;45,0;2;5;17;39;43;45,True,baseline:0.156603
qore_as_control,nq_101,0.2222222222222222,0.4,0.7539550120356822,0.24604498796431784,0.0,0.7499999999999999,11.265353999988292,241.41341400002148,True,1;2;10;20;32,1;2;13;23;24;26;31;40;45,True,baseline:0.162513
qore_as_control,nq_102,0.42857142857142855,0.6,0.7597615634251296,0.24023843657487043,1.0,1.0,11.393445999942742,174.58829300005618,True,2;6;24;26;44,0;2;6;16;17;26;29,True,baseline:0.154908
qore_as_control,nq_103,0.0,0.0,0.7577268664444702,0.24227313355552982,0.0,0.0,11.275600999965718,304.4864809999126,True,4;5;19;24;27,10,True,baseline:0.153935
qore_as_control,nq_104,1.0,0.2,0.8686048803550268,0.1313951196449732,0.0,0.6666666666666665,11.289827000041441,259.98465999998643,True,1;20;21;29;40,1,True,baseline:0.166825
qore_as_control,nq_105,0.125,1.0,0.793148969370737,0.20685103062926302,0.0,0.6666666666666666,11.138098000060381,262.93902500003696,True,14;30;32;46;48,0;1;2;3;4;5;6;7;8;12;13;14;15;16;17;18;19;20;22;23;25;26;27;28;29;30;32;35;36;37;38;40;41;42;44;45;46;47;48;49,True,baseline:0.163070
qore_as_control,nq_106,,0.0,0.7688059856294476,0.23119401437055243,0.0,0.0,11.234932999968805,196.36214199999813,False,9;14;19;34;46,,True,baseline:0.156335
qore_as_control,nq_107,,0.0,0.8576747965199193,0.1423252034800807,0.0,0.0,11.196567999945728,283.58244399998966,False,0;1;2;5;8,,True,baseline:0.155411
qore_as_control,nq_108,0.25,0.6,0.8449188994420638,0.15508110055793622,1.0,1.0,11.147133999998005,174.62090399999397,True,2;3;36;47;48,2;3;5;6;12;14;24;29;36;40;42;43,True,baseline:0.159645
qore_as_control,nq_109,,0.0,0.7007157105963577,0.29928428940364227,0.0,0.0,11.16854899998998,197.75263500002893,False,8;32;39;46;47,,True,baseline:0.152435
qore_as_control,nq_110,,0.0,0.735735644299725,0.26426435570027496,0.0,0.4,11.270732000070893,239.466317999927,False,4;9;17;34;46,,True,baseline:0.193052
qore_as_control,nq_111,,0.0,0.8901095037365003,0.10989049626349967,0.0,0.0,11.20734700009507,218.31938599996192,False,0;13;26;27;45,,True,baseline:0.157009
qore_as_control,nq_112,0.25,1.0,0.8449998608077905,0.15500013919220945,0.0,0.5,11.245678000022963,241.6360419999819,True,8;17;24;26;33,0;1;2;3;4;5;6;7;8;9;13;15;17;24;26;29;33;38;44;49,True,baseline:0.157885
qore_as_control,nq_113,0.5,0.4,0.7254196632761263,0.2745803367238737,0.0,0.4,11.207312000010461,282.48889600001803,True,0;1;4;16;27,0;1;6;40,True,baseline:0.159295
qore_as_control,nq_114,1.0,0.2,0.8434680062672809,0.1565319937327191,0.0,0.28571428571428575,11.32051499996578,240.89187999993555,True,13;19;23;30;37,37,True,baseline:0.170868
qore_as_control,nq_115,0.5,0.2,0.7047744556625268,0.29522554433747317,1.0,1.0,11.280776999910813,218.16201000001456,True,0;23;25;28;33,0;7,True,baseline:0.189235
qore_as_control,nq_116,0.22727272727272727,1.0,0.9464443923215111,0.05355560767848888,0.0,0.6666666666666666,11.38339999999971,176.48008100002244,True,0;1;2;5;8,0;1;2;3;5;8;10;12;13;23;26;27;28;29;31;33;37;39;41;42;44;47,True,baseline:0.180833
qore_as_control,nq_117,0.0,0.0,0.842361266390849,0.15763873360915104,0.0,0.0,11.232371000005514,193.21984699990935,True,10;34;38;40;49,3;4,True,baseline:0.172731
qore_as_control,nq_118,,0.0,0.7283334528893339,0.27166654711066607,0.0,0.0,11.184755999920526,397.19952800010105,False,4;6;17;29;45,,True,baseline:0.155108
qore_as_control,nq_119,0.2,0.2,0.8427755450798046,0.15722445492019543,1.0,1.0,11.277006000000256,193.2822320000014,True,5;10;11;22;43,0;8;11;15;19,True,baseline:0.166695
qore_as_control,nq_120,0.5,0.4,0.7455943281907123,0.25440567180928775,1.0,1.0,11.228916000050049,177.8843170000073,True,0;4;11;16;21,0;2;4;5,True,baseline:0.152032
qore_as_control,nq_121,0.23076923076923078,0.6,0.7792417385228149,0.22075826147718514,0.0,0.5714285714285715,11.3588429999254,285.04214800000227,True,10;18;29;34;40,0;7;10;12;17;18;26;28;29;45;46;48;49,True,baseline:0.200185
qore_as_control,nq_122,,0.0,0.7727713726849235,0.22722862731507654,0.0,0.6666666666666666,11.691547000054925,225.10767999995096,False,4;12;15;43;48,,True,baseline:0.216209
qore_as_control,nq_123,0.16666666666666666,0.2,0.7669353862106378,0.23306461378936216,1.0,1.0,11.233788000026834,216.4056320000327,True,4;33;41;45;47,1;2;4;6;7;12,True,baseline:0.188451
qore_as_control,nq_124,1.0,0.2,0.6442077852313124,0.3557922147686876,1.0,1.0,11.58586999997624,197.21109600004638,True,3;4;34;42;47,4,True,baseline:0.216215
qore_as_control,nq_125,0.25,0.6,0.7352406580159325,0.2647593419840675,0.0,0.6666666666666666,11.204283999973086,176.43240300003526,True,0;1;4;26;36,0;1;2;4;5;6;7;8;10;21;40;47,True,baseline:0.179541
qore_as_control,nq_126,0.3333333333333333,0.2,0.6652558434274194,0.3347441565725806,1.0,1.0,11.180226000078619,155.25627500005612,True,4;7;13;34;42,0;1;4,True,baseline:0.165012
qore_as_control,nq_127,0.5,0.4,0.7377998458095565,0.2622001541904435,1.0,1.0,11.14567199999783,175.5000299999665,True,0;1;4;24;39,0;1;3;7,True,baseline:0.163104
qore_as_control,nq_128,0.375,0.6,0.8123191957317971,0.18768080426820288,1.0,1.0,11.278196000034768,154.8686710000311,True,0;4;10;24;35,0;4;9;15;28;33;35;44,True,baseline:0.156477
qore_as_control,nq_129,0.2222222222222222,0.4,0.7370344831346168,0.26296551686538316,0.0,0.0,11.187658000039846,175.29215299998668,True,10;25;28;29;33,0;1;5;6;9;10;33;37;48,True,baseline:0.165239
qore_as_control,nq_130,,0.0,0.7940226502470022,0.20597734975299775,1.0,1.0,11.191498000016509,221.54804000001604,False,4;12;13;14;26,,True,baseline:0.151498
qore_as_control,nq_131,0.14285714285714285,0.2,0.8652190216258504,0.1347809783741496,0.0,0.0,11.318004000031578,251.08143199997812,True,4;5;11;34;41,0;4;15;20;23;43;46,True,baseline:0.153543
qore_as_control,nq_132,0.0,0.0,0.8171247351908736,0.18287526480912641,0.0,0.0,11.203723999983595,202.19341799997892,True,0;5;6;20;33,9;18;19;28,True,baseline:0.162116
qore_as_control,nq_133,0.2,0.2,0.8272279140830274,0.17277208591697257,0.0,0.4,11.355174999948758,196.0629400000471,True,22;26;28;35;47,2;5;9;31;47,True,baseline:0.179810
qore_as_control,nq_134,0.5,0.4,0.773066629656953,0.22693337034304695,0.0,0.0,11.302264000050855,261.3946689999693,True,3;6;19;32;48,0;3;5;6,True,baseline:0.183398
qore_as_control,nq_135,0.0,0.0,0.6389181590582893,0.3610818409417107,0.0,0.0,11.259958999971786,194.6515019999424,True,4;27;32;43;47,0;20;28;38,True,baseline:0.184462
qore_as_control,nq_136,1.0,0.2,0.6164406131801936,0.3835593868198064,0.0,0.6666666666666666,11.435228999971514,358.5178759999508,True,7;16;18;21;35,21,True,baseline:0.179913
qore_as_control,nq_137,0.5,0.2,0.7618146121140696,0.23818538788593036,0.0,0.2857142857142857,11.198423999985607,683.5820000000012,True,0;4;8;43;47,0;3,True,baseline:0.172660
qore_as_control,nq_138,,0.0,0.777208464312489,0.22279153568751098,0.0,0.0,11.251067999978659,295.70297400005074,False,5;18;25;26;37,,True,baseline:0.176083
qore_as_control,nq_139,,0.0,0.656647186732284,0.34335281326771605,0.0,0.0,11.432740000032027,155.87800899993454,False,0;3;4;6;31,,True,baseline:0.206638
