question_id,tau,pool_size,K,gold_pool_count,control_gold_hits,oracle_gold_hits,oracle_gap,gold_hits,gold_recall,uncertainty_mean,uncertainty_gold_mean,uncertainty_non_gold_mean,selection_changed,selected_gold_gain,oracle_gap_closed,redundancy
nq_104,0.1,15,5,1,1,1,0,1,1.0,0.3910013506088316,0.0,0.41893001850946243,True,0,0,0.8538066138735825
nq_104,0.2,15,5,1,1,1,0,0,0.0,0.3910013506088316,0.0,0.41893001850946243,True,-1,0,0.8383248322907402
nq_104,0.5,15,5,1,1,1,0,0,0.0,0.3910013506088316,0.0,0.41893001850946243,True,-1,0,0.8307838925954434
nq_104,1.0,15,5,1,1,1,0,0,0.0,0.3910013506088316,0.0,0.41893001850946243,True,-1,0,0.8307838925954434
nq_104,2.0,15,5,1,1,1,0,0,0.0,0.3910013506088316,0.0,0.41893001850946243,True,-1,0,0.8307838925954434
nq_105,0.0,15,5,15,5,5,0,5,0.3333333333333333,0.3186374421514787,0.3186374421514787,0.0,False,0,0,0.793148969370737
nq_105,0.05,15,5,15,5,5,0,5,0.3333333333333333,0.3186374421514787,0.3186374421514787,0.0,False,0,0,0.793148969370737
nq_105,0.1,15,5,15,5,5,0,5,0.3333333333333333,0.3186374421514787,0.3186374421514787,0.0,False,0,0,0.793148969370737
nq_105,0.2,15,5,15,5,5,0,5,0.3333333333333333,0.3186374421514787,0.3186374421514787,0.0,True,0,0,0.7755804409173683
nq_105,0.5,15,5,15,5,5,0,5,0.3333333333333333,0.3186374421514787,0.3186374421514787,0.0,True,0,0,0.7686897121998746
nq_105,1.0,15,5,15,5,5,0,5,0.3333333333333333,0.3186374421514787,0.3186374421514787,0.0,True,0,0,0.7686897121998746
nq_105,2.0,15,5,15,5,5,0,5,0.3333333333333333,0.3186374421514787,0.3186374421514787,0.0,True,0,0,0.7686897121998746
nq_106,0.0,15,5,0,0,0,0,0,0.0,0.6239557350938058,0.0,0.6239557350938058,False,0,0,0.7688059856294476
nq_106,0.05,15,5,0,0,0,0,0,0.0,0.6239557350938058,0.0,0.6239557350938058,False,0,0,0.7688059856294476
nq_106,0.1,15,5,0,0,0,0,0,0.0,0.6239557350938058,0.0,0.6239557350938058,False,0,0,0.7688059856294476
nq_106,0.2,15,5,0,0,0,0,0,0.0,0.6239557350938058,0.0,0.6239557350938058,False,0,0,0.7688059856294476
nq_106,0.5,15,5,0,0,0,0,0,0.0,0.6239557350938058,0.0,0.6239557350938058,False,0,0,0.7688059856294476
nq_106,1.0,15,5,0,0,0,0,0,0.0,0.6239557350938058,0.0,0.6239557350938058,True,0,0,0.750707815484408
nq_106,2.0,15,5,0,0,0,0,0,0.0,0.6239557350938058,0.0,0.6239557350938058,True,0,0,0.7277428142886377
nq_107,0.0,15,5,0,0,0,0,0,0.0,0.33581547015903407,0.0,0.33581547015903407,False,0,0,0.8576747965199193
nq_107,0.05,15,5,0,0,0,0,0,0.0,0.33581547015903407,0.0,0.33581547015903407,False,0,0,0.8576747965199193
nq_107,0.1,15,5,0,0,0,0,0,0.0,0.33581547015903407,0.0,0.33581547015903407,False,0,0,0.8576747965199193
nq_107,0.2,15,5,0,0,0,0,0,0.0,0.33581547015903407,0.0,0.33581547015903407,False,0,0,0.8576747965199193
nq_107,0.5,15,5,0,0,0,0,0,0.0,0.33581547015903407,0.0,0.33581547015903407,True,0,0,0.8185202319348572
nq_107,1.0,15,5,0,0,0,0,0,0.0,0.33581547015903407,0.0,0.33581547015903407,True,0,0,0.8037085997796124
nq_107,2.0,15,5,0,0,0,0,0,0.0,0.33581547015903407,0.0,0.33581547015903407,True,0,0,0.8037085997796124
nq_108,0.0,15,5,7,3,5,2,3,0.42857142857142855,0.39307393138235486,0.4332026505933268,0.35796130207275445,False,0,0,0.8449188994420638
nq_108,0.05,15,5,7,3,5,2,3,0.42857142857142855,0.39307393138235486,0.4332026505933268,0.35796130207275445,False,0,0,0.8449188994420638
nq_108,0.1,15,5,7,3,5,2,3,0.42857142857142855,0.39307393138235486,0.4332026505933268,0.35796130207275445,False,0,0,0.8449188994420638
nq_108,0.2,15,5,7,3,5,2,3,0.42857142857142855,0.39307393138235486,0.4332026505933268,0.35796130207275445,False,0,0,0.8449188994420638
nq_108,0.5,15,5,7,3,5,2,3,0.42857142857142855,0.39307393138235486,0.4332026505933268,0.35796130207275445,False,0,0,0.8449188994420638
nq_108,1.0,15,5,7,3,5,2,3,0.42857142857142855,0.39307393138235486,0.4332026505933268,0.35796130207275445,False,0,0,0.8449188994420638
nq_108,2.0,15,5,7,3,5,2,3,0.42857142857142855,0.39307393138235486,0.4332026505933268,0.35796130207275445,True,0,0,0.7852267219168858
nq_109,0.0,15,5,0,0,0,0,0,0.0,0.1940451324370775,0.0,0.1940451324370775,False,0,0,0.7007157105963577
nq_109,0.05,15,5,0,0,0,0,0,0.0,0.1940451324370775,0.0,0.1940451324370775,True,0,0,0.7176035754780792
nq_109,0.1,15,5,0,0,0,0,0,0.0,0.1940451324370775,0.0,0.1940451324370775,True,0,0,0.7176035754780792
nq_109,0.2,15,5,0,0,0,0,0,0.0,0.1940451324370775,0.0,0.1940451324370775,True,0,0,0.7176035754780792
nq_109,0.5,15,5,0,0,0,0,0,0.0,0.1940451324370775,0.0,0.1940451324370775,True,0,0,0.7176035754780792
nq_109,1.0,15,5,0,0,0,0,0,0.0,0.1940451324370775,0.0,0.1940451324370775,True,0,0,0.7176035754780792
nq_109,2.0,15,5,0,0,0,0,0,0.0,0.1940451324370775,0.0,0.1940451324370775,True,0,0,0.7176035754780792
nq_11,0.0,15,5,4,3,4,1,3,0.75,0.05779714685194102,0.0014078137207447453,0.07830235889964875,False,0,0,0.7769646693458948
nq_11,0.05,15,5,4,3,4,1,3,0.75,0.05779714685194102,0.0014078137207447453,0.07830235889964875,False,0,0,0.7769646693458948
nq_11,0.1,15,5,4,3,4,1,3,0.75,0.05779714685194102,0.0014078137207447453,0.07830235889964875,False,0,0,0.7769646693458948
nq_11,0.2,15,5,4,3,4,1,3,0.75,0.05779714685194102,0.0014078137207447453,0.07830235889964875,False,0,0,0.7769646693458948
nq_11,0.5,15,5,4,3,4,1,3,0.75,0.05779714685194102,0.0014078137207447453,0.07830235889964875,False,0,0,0.7769646693458948
nq_11,1.0,15,5,4,3,4,1,3,0.75,0.05779714685194102,0.0014078137207447453,0.07830235889964875,False,0,0,0.7769646693458948
nq_11,2.0,15,5,4,3,4,1,3,0.75,0.05779714685194102,0.0014078137207447453,0.07830235889964875,False,0,0,0.7769646693458948
nq_110,0.0,15,5,0,0,0,0,0,0.0,0.26181989082287715,0.0,0.26181989082287715,False,0,0,0.735735644299725
nq_110,0.05,15,5,0,0,0,0,0,0.0,0.26181989082287715,0.0,0.26181989082287715,False,0,0,0.735735644299725
nq_110,0.1,15,5,0,0,0,0,0,0.0,0.26181989082287715,0.0,0.26181989082287715,False,0,0,0.735735644299725
nq_110,0.2,15,5,0,0,0,0,0,0.0,0.26181989082287715,0.0,0.26181989082287715,False,0,0,0.735735644299725
nq_110,0.5,15,5,0,0,0,0,0,0.0,0.26181989082287715,0.0,0.26181989082287715,False,0,0,0.735735644299725
nq_110,1.0,15,5,0,0,0,0,0,0.0,0.26181989082287715,0.0,0.26181989082287715,True,0,0,0.7642029659344278
nq_110,2.0,15,5,0,0,0,0,0,0.0,0.26181989082287715,0.0,0.26181989082287715,True,0,0,0.7303452306148865
nq_111,0.0,15,5,0,0,0,0,0,0.0,0.12122341712134659,0.0,0.12122341712134659,False,0,0,0.8901095037365003
nq_111,0.05,15,5,0,0,0,0,0,0.0,0.12122341712134659,0.0,0.12122341712134659,False,0,0,0.8901095037365003
nq_111,0.1,15,5,0,0,0,0,0,0.0,0.12122341712134659,0.0,0.12122341712134659,False,0,0,0.8901095037365003
nq_111,0.2,15,5,0,0,0,0,0,0.0,0.12122341712134659,0.0,0.12122341712134659,False,0,0,0.8901095037365003
nq_111,0.5,15,5,0,0,0,0,0,0.0,0.12122341712134659,0.0,0.12122341712134659,True,0,0,0.8960536862526371
nq_111,1.0,15,5,0,0,0,0,0,0.0,0.12122341712134659,0.0,0.12122341712134659,True,0,0,0.8960536862526371
nq_111,2.0,15,5,0,0,0,0,0,0.0,0.12122341712134659,0.0,0.12122341712134659,True,0,0,0.8960536862526371
nq_112,0.0,15,5,15,5,5,0,5,0.3333333333333333,0.08770739255171851,0.08770739255171851,0.0,False,0,0,0.8449998608077903
nq_112,0.05,15,5,15,5,5,0,5,0.3333333333333333,0.08770739255171851,0.08770739255171851,0.0,True,0,0,0.8413066549164203
nq_112,0.1,15,5,15,5,5,0,5,0.3333333333333333,0.08770739255171851,0.08770739255171851,0.0,True,0,0,0.8413066549164203
nq_112,0.2,15,5,15,5,5,0,5,0.3333333333333333,0.08770739255171851,0.08770739255171851,0.0,True,0,0,0.8413066549164203
nq_112,0.5,15,5,15,5,5,0,5,0.3333333333333333,0.08770739255171851,0.08770739255171851,0.0,True,0,0,0.83836740247925
nq_112,1.0,15,5,15,5,5,0,5,0.3333333333333333,0.08770739255171851,0.08770739255171851,0.0,True,0,0,0.83836740247925
nq_112,2.0,15,5,15,5,5,0,5,0.3333333333333333,0.08770739255171851,0.08770739255171851,0.0,True,0,0,0.83836740247925
nq_113,0.0,15,5,3,2,3,1,2,0.6666666666666666,0.08764670891886003,0.12939789015005712,0.07720891361106076,False,0,0,0.7254196632761262
nq_113,0.05,15,5,3,2,3,1,2,0.6666666666666666,0.08764670891886003,0.12939789015005712,0.07720891361106076,False,0,0,0.7254196632761262
nq_113,0.1,15,5,3,2,3,1,2,0.6666666666666666,0.08764670891886003,0.12939789015005712,0.07720891361106076,False,0,0,0.7254196632761262
nq_113,0.2,15,5,3,2,3,1,2,0.6666666666666666,0.08764670891886003,0.12939789015005712,0.07720891361106076,False,0,0,0.7254196632761262
nq_113,0.5,15,5,3,2,3,1,3,1.0,0.08764670891886003,0.12939789015005712,0.07720891361106076,True,1,1,0.7627766677275435
nq_113,1.0,15,5,3,2,3,1,3,1.0,0.08764670891886003,0.12939789015005712,0.07720891361106076,True,1,1,0.7627766677275435
nq_113,2.0,15,5,3,2,3,1,3,1.0,0.08764670891886003,0.12939789015005712,0.07720891361106076,True,1,1,0.765209462715708
nq_114,0.0,15,5,1,1,1,0,1,1.0,0.32048995745532227,0.9789970430769058,0.27345373705378057,False,0,0,0.8434680062672811
nq_114,0.05,15,5,1,1,1,0,1,1.0,0.32048995745532227,0.9789970430769058,0.27345373705378057,False,0,0,0.8434680062672811
nq_114,0.1,15,5,1,1,1,0,1,1.0,0.32048995745532227,0.9789970430769058,0.27345373705378057,False,0,0,0.8434680062672811
nq_114,0.2,15,5,1,1,1,0,1,1.0,0.32048995745532227,0.9789970430769058,0.27345373705378057,False,0,0,0.8434680062672811
nq_114,0.5,15,5,1,1,1,0,1,1.0,0.32048995745532227,0.9789970430769058,0.27345373705378057,False,0,0,0.8434680062672811
nq_114,1.0,15,5,1,1,1,0,1,1.0,0.32048995745532227,0.9789970430769058,0.27345373705378057,False,0,0,0.8434680062672811
nq_114,2.0,15,5,1,1,1,0,1,1.0,0.32048995745532227,0.9789970430769058,0.27345373705378057,False,0,0,0.8434680062672811
nq_115,0.0,15,5,2,1,2,1,1,0.5,0.008119776871757769,0.00407375874104102,0.008742241199560345,False,0,0,0.7047744556625268
nq_115,0.05,15,5,2,1,2,1,1,0.5,0.008119776871757769,0.00407375874104102,0.008742241199560345,False,0,0,0.7047744556625268
nq_115,0.1,15,5,2,1,2,1,1,0.5,0.008119776871757769,0.00407375874104102,0.008742241199560345,False,0,0,0.7047744556625268
nq_115,0.2,15,5,2,1,2,1,1,0.5,0.008119776871757769,0.00407375874104102,0.008742241199560345,False,0,0,0.7047744556625268
nq_115,0.5,15,5,2,1,2,1,1,0.5,0.008119776871757769,0.00407375874104102,0.008742241199560345,True,0,0,0.7146861400596694
nq_115,1.0,15,5,2,1,2,1,1,0.5,0.008119776871757769,0.00407375874104102,0.008742241199560345,True,0,0,0.7146861400596694
nq_115,2.0,15,5,2,1,2,1,1,0.5,0.008119776871757769,0.00407375874104102,0.008742241199560345,True,0,0,0.7146861400596694
nq_116,0.0,15,5,11,5,5,0,5,0.45454545454545453,0.12059408827026646,0.1235444511424846,0.11248059037166658,False,0,0,0.9464443923215111
nq_116,0.05,15,5,11,5,5,0,5,0.45454545454545453,0.12059408827026646,0.1235444511424846,0.11248059037166658,True,0,0,0.9332606301016233
nq_116,0.1,15,5,11,5,5,0,5,0.45454545454545453,0.12059408827026646,0.1235444511424846,0.11248059037166658,True,0,0,0.9332606301016233
nq_116,0.2,15,5,11,5,5,0,5,0.45454545454545453,0.12059408827026646,0.1235444511424846,0.11248059037166658,True,0,0,0.9274760621789419
nq_116,0.5,15,5,11,5,5,0,5,0.45454545454545453,0.12059408827026646,0.1235444511424846,0.11248059037166658,True,0,0,0.9274760621789419
nq_116,1.0,15,5,11,5,5,0,5,0.45454545454545453,0.12059408827026646,0.1235444511424846,0.11248059037166658,True,0,0,0.9274760621789419
nq_116,2.0,15,5,11,5,5,0,5,0.45454545454545453,0.12059408827026646,0.1235444511424846,0.11248059037166658,True,0,0,0.9274760621789419
nq_117,0.0,15,5,2,0,2,2,0,0.0,0.150034957836276,0.010002767318653216,0.17157837176206414,False,0,0,0.842361266390849
nq_117,0.05,15,5,2,0,2,2,0,0.0,0.150034957836276,0.010002767318653216,0.17157837176206414,False,0,0,0.842361266390849
nq_117,0.1,15,5,2,0,2,2,0,0.0,0.150034957836276,0.010002767318653216,0.17157837176206414,False,0,0,0.842361266390849
nq_117,0.2,15,5,2,0,2,2,0,0.0,0.150034957836276,0.010002767318653216,0.17157837176206414,True,0,0,0.8373421491129477
nq_117,0.5,15,5,2,0,2,2,0,0.0,0.150034957836276,0.010002767318653216,0.17157837176206414,True,0,0,0.8364025276819655
nq_117,1.0,15,5,2,0,2,2,0,0.0,0.150034957836276,0.010002767318653216,0.17157837176206414,True,0,0,0.8364025276819655
nq_117,2.0,15,5,2,0,2,2,0,0.0,0.150034957836276,0.010002767318653216,0.17157837176206414,True,0,0,0.8364025276819655
nq_118,0.0,15,5,0,0,0,0,0,0.0,0.24906286741692737,0.0,0.24906286741692737,False,0,0,0.7283334528893339
nq_118,0.05,15,5,0,0,0,0,0,0.0,0.24906286741692737,0.0,0.24906286741692737,False,0,0,0.7283334528893339
nq_118,0.1,15,5,0,0,0,0,0,0.0,0.24906286741692737,0.0,0.24906286741692737,False,0,0,0.7283334528893339
nq_118,0.2,15,5,0,0,0,0,0,0.0,0.24906286741692737,0.0,0.24906286741692737,False,0,0,0.7283334528893339
nq_118,0.5,15,5,0,0,0,0,0,0.0,0.24906286741692737,0.0,0.24906286741692737,False,0,0,0.7283334528893339
nq_118,1.0,15,5,0,0,0,0,0,0.0,0.24906286741692737,0.0,0.24906286741692737,False,0,0,0.7283334528893339
nq_118,2.0,15,5,0,0,0,0,0,0.0,0.24906286741692737,0.0,0.24906286741692737,False,0,0,0.7283334528893339
nq_119,0.0,15,5,4,1,4,3,1,0.25,0.5391688851485925,0.4631604997927724,0.5668082980052545,False,0,0,0.8427755450798046
nq_119,0.05,15,5,4,1,4,3,1,0.25,0.5391688851485925,0.4631604997927724,0.5668082980052545,False,0,0,0.8427755450798046
nq_119,0.1,15,5,4,1,4,3,1,0.25,0.5391688851485925,0.4631604997927724,0.5668082980052545,False,0,0,0.8427755450798046
nq_119,0.2,15,5,4,1,4,3,1,0.25,0.5391688851485925,0.4631604997927724,0.5668082980052545,False,0,0,0.8427755450798046
nq_119,0.5,15,5,4,1,4,3,1,0.25,0.5391688851485925,0.4631604997927724,0.5668082980052545,True,0,0,0.8030485352553086
nq_119,1.0,15,5,4,1,4,3,1,0.25,0.5391688851485925,0.4631604997927724,0.5668082980052545,True,0,0,0.7684696263461622
nq_119,2.0,15,5,4,1,4,3,1,0.25,0.5391688851485925,0.4631604997927724,0.5668082980052545,True,0,0,0.7684696263461622
nq_12,0.0,15,5,2,1,2,1,1,0.5,0.45108053325768693,0.010546810635551417,0.5188549521226309,False,0,0,0.7706736545523187
nq_12,0.05,15,5,2,1,2,1,1,0.5,0.45108053325768693,0.010546810635551417,0.5188549521226309,False,0,0,0.7706736545523187
nq_12,0.1,15,5,2,1,2,1,1,0.5,0.45108053325768693,0.010546810635551417,0.5188549521226309,False,0,0,0.7706736545523187
nq_12,0.2,15,5,2,1,2,1,1,0.5,0.45108053325768693,0.010546810635551417,0.5188549521226309,True,0,0,0.7655655377668547
nq_12,0.5,15,5,2,1,2,1,1,0.5,0.45108053325768693,0.010546810635551417,0.5188549521226309,True,0,0,0.7423995767279863
nq_12,1.0,15,5,2,1,2,1,0,0.0,0.45108053325768693,0.010546810635551417,0.5188549521226309,True,-1,0,0.6935301767003947
nq_12,2.0,15,5,2,1,2,1,0,0.0,0.45108053325768693,0.010546810635551417,0.5188549521226309,True,-1,0,0.6646325864338144
nq_120,0.0,15,5,4,2,4,2,2,0.5,0.3393289900721753,0.49479658945831884,0.2827953175681231,False,0,0,0.7455943281907123
nq_120,0.05,15,5,4,2,4,2,2,0.5,0.3393289900721753,0.49479658945831884,0.2827953175681231,False,0,0,0.7455943281907123
nq_120,0.1,15,5,4,2,4,2,2,0.5,0.3393289900721753,0.49479658945831884,0.2827953175681231,False,0,0,0.7455943281907123
nq_120,0.2,15,5,4,2,4,2,1,0.25,0.3393289900721753,0.49479658945831884,0.2827953175681231,True,-1,0,0.7191400227973495
nq_120,0.5,15,5,4,2,4,2,1,0.25,0.3393289900721753,0.49479658945831884,0.2827953175681231,True,-1,0,0.7191400227973495
nq_120,1.0,15,5,4,2,4,2,1,0.25,0.3393289900721753,0.49479658945831884,0.2827953175681231,True,-1,0,0.7124661444724245
nq_120,2.0,15,5,4,2,4,2,1,0.25,0.3393289900721753,0.49479658945831884,0.2827953175681231,True,-1,0,0.7124661444724245
nq_121,0.0,15,5,9,3,5,2,3,0.3333333333333333,0.09759388327250824,0.10495701332360495,0.08654918819586317,False,0,0,0.7792417385228148
nq_121,0.05,15,5,9,3,5,2,3,0.3333333333333333,0.09759388327250824,0.10495701332360495,0.08654918819586317,False,0,0,0.7792417385228148
nq_121,0.1,15,5,9,3,5,2,3,0.3333333333333333,0.09759388327250824,0.10495701332360495,0.08654918819586317,False,0,0,0.7792417385228148
nq_121,0.2,15,5,9,3,5,2,3,0.3333333333333333,0.09759388327250824,0.10495701332360495,0.08654918819586317,False,0,0,0.7792417385228148
nq_121,0.5,15,5,9,3,5,2,3,0.3333333333333333,0.09759388327250824,0.10495701332360495,0.08654918819586317,True,0,0,0.8018661542328944
nq_121,1.0,15,5,9,3,5,2,3,0.3333333333333333,0.09759388327250824,0.10495701332360495,0.08654918819586317,True,0,0,0.8018661542328944
nq_121,2.0,15,5,9,3,5,2,3,0.3333333333333333,0.09759388327250824,0.10495701332360495,0.08654918819586317,True,0,0,0.8018661542328944
nq_122,0.0,15,5,0,0,0,0,0,0.0,0.4388237305286776,0.0,0.4388237305286776,False,0,0,0.7727713726849235
nq_122,0.05,15,5,0,0,0,0,0,0.0,0.4388237305286776,0.0,0.4388237305286776,False,0,0,0.7727713726849235
nq_122,0.1,15,5,0,0,0,0,0,0.0,0.4388237305286776,0.0,0.4388237305286776,False,0,0,0.7727713726849235
nq_122,0.2,15,5,0,0,0,0,0,0.0,0.4388237305286776,0.0,0.4388237305286776,True,0,0,0.7524625866558179
nq_122,0.5,15,5,0,0,0,0,0,0.0,0.4388237305286776,0.0,0.4388237305286776,True,0,0,0.7243386510151024
nq_122,1.0,15,5,0,0,0,0,0,0.0,0.4388237305286776,0.0,0.4388237305286776,True,0,0,0.7163429375878616
nq_122,2.0,15,5,0,0,0,0,0,0.0,0.4388237305286776,0.0,0.4388237305286776,True,0,0,0.7163429375878616
nq_123,0.0,15,5,5,1,5,4,1,0.2,0.08548763717413609,0.042275386440066655,0.10709376254117083,False,0,0,0.7669353862106378
nq_123,0.05,15,5,5,1,5,4,1,0.2,0.08548763717413609,0.042275386440066655,0.10709376254117083,False,0,0,0.7669353862106378
nq_123,0.1,15,5,5,1,5,4,1,0.2,0.08548763717413609,0.042275386440066655,0.10709376254117083,False,0,0,0.7669353862106378
